#Chrom	Start	End	TranscriptID	2-cell	Morula	ICM	TE	Score
chr7	4458691	4462691	TU74204	0	1	0	0	1
chr7	4074344	4078344	TU74205	0	0	0	0	0
chr10	59303292	59307292	TU7421	0	0	0	0	0
chr10	50289821	50293821	TU7422	0	0	0	0	0
chr6	145062243	145066243	TU74228	-1	0	0	0	1
chr7	3868703	3872703	TU74229	0	0	0	0	0
chr10	50294435	50298435	TU7423	0	0	0	0	0
chr7	3868703	3872703	TU74232	0	0	0	0	0
chr10	50228873	50232873	TU7424	0	0	0	0	0
chr7	4308224	4312224	TU74271	0	0	0	-1	1
chr7	4301964	4305964	TU74273	0	-1	-1	0	2
chr7	4795203	4799203	TU74276	0	0	-1	0	1
chr6	149305737	149309737	TU74278	0	-1	0	0	1
chr6	149305737	149309737	TU74279	0	0	0	0	0
chr10	40130266	40134266	TU7428	0	0	1	0	1
chr7	4821646	4825646	TU74280	0	0	0	0	0
chr10	58699362	58703362	TU7429	0	0	0	0	0
chr7	3607026	3611026	TU74290	-1	-1	0	0	2
chr7	4947082	4951082	TU74304	0	0	0	0	0
chr10	59908192	59912192	TU7431	0	1	0	0	1
chr7	4795734	4799734	TU74318	0	0	-1	0	1
chr10	50074238	50078238	TU7432	0	0	0	0	0
chr7	4797215	4801215	TU74320	0	0	0	0	0
chr7	4796866	4800866	TU74322	0	0	0	0	0
chr7	4795984	4799984	TU74325	0	0	0	0	0
chr10	56437698	56441698	TU7433	0	0	0	0	0
chr6	147488305	147492305	TU74330	0	0	0	0	0
chr7	3596625	3600625	TU74335	0	0	0	0	0
chr7	3596625	3600625	TU74337	0	0	0	0	0
chr7	3596625	3600625	TU74338	0	0	0	0	0
chr7	3596625	3600625	TU74339	0	0	0	0	0
chr10	56436246	56440246	TU7434	0	0	-1	-1	1
chr7	3596625	3600625	TU74340	0	0	0	0	0
chr7	6261612	6265612	TU74342	0	0	0	0	0
chr7	5965982	5969982	TU74347	0	0	0	0	0
chr7	6038946	6042946	TU74349	0	0	0	0	0
chr10	59579447	59583447	TU7435	0	0	1	0	1
chr7	6256473	6260473	TU74352	0	0	0	0	0
chr7	5697561	5701561	TU74353	0	0	0	0	0
chr10	59588000	59592000	TU7436	0	0	1	0	1
chr7	6656345	6660345	TU74364	0	0	0	0	0
chr7	6652952	6656952	TU74366	0	0	0	0	0
chr10	59906824	59910824	TU7437	0	0	0	0	0
chr7	6044744	6048744	TU74372	0	0	0	0	0
chr7	5045623	5049623	TU74379	-1	0	-1	1	2
chr10	59918081	59922081	TU7438	0	0	0	0	0
chr7	6341765	6345765	TU74380	0	0	0	0	0
chr7	7037965	7041965	TU74381	0	0	0	0	0
chr7	6343789	6347789	TU74382	0	0	0	0	0
chr7	6347717	6351717	TU74383	0	0	0	0	0
chr7	6343789	6347789	TU74384	0	0	0	0	0
chr7	7044375	7048375	TU74391	0	0	0	0	0
chr7	7048210	7052210	TU74392	0	0	0	0	0
chr6	149229883	149233883	TU74397	0	0	0	0	0
chr7	7776260	7780260	TU74410	0	0	0	0	0
chr7	7101005	7105005	TU74412	1	0	0	0	1
chr7	7106588	7110588	TU74413	0	0	0	0	0
chr7	5049378	5053378	TU74414	0	0	0	0	0
chr7	5060061	5064061	TU74416	0	0	0	0	0
chr7	5049378	5053378	TU74418	0	0	0	0	0
chr10	59951834	59955834	TU7443	-1	0	-1	0	2
chr7	9452934	9456934	TU74430	0	0	1	0	1
chr7	9316136	9320136	TU74432	0	0	0	0	0
chr7	9722005	9726005	TU74433	0	1	1	0	2
chr7	9254073	9258073	TU74440	0	0	0	0	0
chr7	9178102	9182102	TU74447	-1	0	0	0	1
chr7	9178102	9182102	TU74448	0	0	0	0	0
chr7	9178102	9182102	TU74449	0	0	0	0	0
chr7	9178102	9182102	TU74450	0	0	0	0	0
chr7	6938898	6942898	TU74452	0	-1	0	0	1
chr7	6939668	6943668	TU74453	0	0	0	0	0
chr7	6938520	6942520	TU74454	0	-1	0	-1	2
chr7	6940179	6944179	TU74455	0	0	0	0	0
chr7	7143170	7147170	TU74458	0	0	0	0	0
chr6	121105534	121109534	TU74459	0	1	0	-1	1
chr10	59592971	59596971	TU7446	0	0	1	0	1
chr7	11351204	11355204	TU74467	0	0	1	0	1
chr7	11305669	11309669	TU74472	-1	0	0	0	1
chr7	11259126	11263126	TU74473	0	0	0	0	0
chr7	11280363	11284363	TU74474	1	0	0	0	1
chr7	11371743	11375743	TU74478	0	0	0	0	0
chr7	11205266	11209266	TU74479	0	0	0	0	0
chr10	59966510	59970510	TU7448	-1	0	0	0	1
chr7	12005771	12009771	TU74483	0	0	0	0	0
chr10	59930493	59934493	TU7449	0	0	0	0	0
chr7	12170612	12174612	TU74495	0	0	0	0	0
chr7	12542276	12546276	TU74497	1	1	1	1	3
chr7	12545932	12549932	TU74498	0	0	0	0	0
chr6	148229748	148233748	TU74500	0	0	0	0	0
chr7	10812570	10816570	TU74506	0	0	0	0	0
chr7	10799083	10803083	TU74509	0	0	0	0	0
chr7	12869572	12873572	TU74511	0	0	0	0	0
chr7	10799083	10803083	TU74512	0	0	0	0	0
chr7	10812570	10816570	TU74514	0	0	0	0	0
chr7	12945035	12949035	TU74524	-1	0	-1	0	2
chr7	12944318	12948318	TU74525	0	0	0	0	0
chr7	12943389	12947389	TU74527	0	0	0	0	0
chr7	12823615	12827615	TU74532	0	0	0	0	0
chr7	12823615	12827615	TU74534	0	0	0	0	0
chr7	9242057	9246057	TU74535	1	0	0	0	1
chr7	9239930	9243930	TU74536	-1	0	0	0	1
chr7	13070066	13074066	TU74539	0	0	0	0	0
chr10	43367881	43371881	TU7454	0	0	0	0	0
chr10	43373547	43377547	TU7455	0	0	0	0	0
chr7	13263290	13267290	TU74551	0	0	0	0	0
chr7	13755519	13759519	TU74573	0	1	1	1	2
chr7	13756599	13760599	TU74577	0	0	0	0	0
chr7	11230901	11234901	TU74581	0	0	0	0	0
chr7	11230901	11234901	TU74582	0	0	0	0	0
chr7	10799538	10803538	TU74584	0	0	0	0	0
chr7	11230901	11234901	TU74585	0	0	0	0	0
chr7	11230901	11234901	TU74586	0	0	0	0	0
chr7	10797699	10801699	TU74587	0	0	0	0	0
chr7	11230901	11234901	TU74588	0	0	0	0	0
chr7	10799538	10803538	TU74589	0	0	0	0	0
chr10	43396951	43400951	TU7459	0	0	-1	1	1
chr7	13693134	13697134	TU74590	0	0	0	0	0
chr7	11230901	11234901	TU74591	0	0	0	0	0
chr7	10799538	10803538	TU74592	0	0	0	0	0
chr7	11230901	11234901	TU74593	0	0	0	0	0
chr7	10797699	10801699	TU74594	0	0	0	0	0
chr7	11230901	11234901	TU74595	0	0	0	0	0
chr7	10797699	10801699	TU74597	0	0	0	0	0
chr7	11213883	11217883	TU74599	0	-1	0	0	1
chr7	11230901	11234901	TU74600	0	0	0	0	0
chr7	14375032	14379032	TU74601	0	0	0	0	0
chr6	148901042	148905042	TU74603	1	0	0	0	1
chr6	148914115	148918115	TU74616	0	0	0	0	0
chr7	10809880	10813880	TU74623	0	0	0	0	0
chr7	14675843	14679843	TU74624	0	0	0	0	0
chr7	14714033	14718033	TU74631	0	0	1	1	1
chr7	13187724	13191724	TU74644	0	0	0	0	0
chr10	60238830	60242830	TU7465	0	0	0	0	0
chr7	14974639	14978639	TU74651	1	1	0	0	2
chr7	14980674	14984674	TU74656	0	0	0	0	0
chr7	14981683	14985683	TU74657	0	0	0	0	0
chr7	14988268	14992268	TU74659	0	0	0	0	0
chr10	59382871	59386871	TU7466	1	1	1	1	3
chr7	14965962	14969962	TU74667	-1	0	0	0	1
chr7	14965962	14969962	TU74669	0	0	0	0	0
chr10	60234808	60238808	TU7467	-1	0	0	0	1
chr7	14633975	14637975	TU74670	0	0	0	0	0
chr7	14962655	14966655	TU74673	0	0	0	0	0
chr7	14708828	14712828	TU74675	0	0	0	0	0
chr7	14708116	14712116	TU74676	0	0	0	0	0
chr7	14701626	14705626	TU74677	0	0	0	0	0
chr7	14693725	14697725	TU74678	0	0	0	0	0
chr7	11447882	11451882	TU74679	0	0	0	0	0
chr10	59379799	59383799	TU7468	0	1	0	0	1
chr7	15836329	15840329	TU74685	-1	-1	-1	0	3
chr10	60251382	60255382	TU7469	0	0	0	0	0
chr7	14352753	14356753	TU74696	1	0	0	0	1
chr7	14353271	14357271	TU74697	0	0	0	0	0
chr7	11476034	11480034	TU74698	0	0	0	0	0
chr10	60234202	60238202	TU7470	0	0	0	0	0
chr7	15070961	15074961	TU74703	0	0	0	0	0
chr7	15055861	15059861	TU74704	0	0	0	0	0
chr7	15076187	15080187	TU74705	0	0	0	0	0
chr7	15070302	15074302	TU74706	0	0	0	0	0
chr7	15669033	15673033	TU74707	0	0	0	0	0
chr7	15804339	15808339	TU74708	0	0	0	1	1
chr7	15824527	15828527	TU74709	0	0	0	0	0
chr7	15823829	15827829	TU74710	0	0	0	0	0
chr7	15823829	15827829	TU74711	0	0	0	0	0
chr7	15114350	15118350	TU74715	0	0	0	0	0
chr7	15104307	15108307	TU74722	0	0	0	0	0
chr7	15107799	15111799	TU74723	0	0	0	0	0
chr7	16009787	16013787	TU74724	0	0	0	0	0
chr7	16005317	16009317	TU74727	0	0	0	0	0
chr7	16005317	16009317	TU74729	0	0	0	0	0
chr7	16005317	16009317	TU74730	-1	0	0	0	1
chr7	16039753	16043753	TU74731	0	0	0	0	0
chr7	16396121	16400121	TU74735	0	0	0	0	0
chr7	16036414	16040414	TU74744	0	0	0	0	0
chr7	13207265	13211265	TU74745	0	0	0	0	0
chr7	13207265	13211265	TU74746	0	0	0	0	0
chr7	13207265	13211265	TU74747	0	0	0	0	0
chr7	13207265	13211265	TU74748	0	0	0	0	0
chr7	13207265	13211265	TU74749	0	0	0	0	0
chr7	13192439	13196439	TU74751	0	0	1	0	1
chr7	13206917	13210917	TU74752	0	0	0	0	0
chr7	13207265	13211265	TU74753	0	0	0	0	0
chr7	13206917	13210917	TU74755	0	0	0	0	0
chr7	13207265	13211265	TU74758	0	0	0	0	0
chr7	14808939	14812939	TU74760	0	0	0	0	0
chr7	13207265	13211265	TU74761	0	0	0	0	0
chr7	14808939	14812939	TU74763	0	0	0	0	0
chr7	14808567	14812567	TU74764	0	0	0	0	0
chr7	13195317	13199317	TU74765	0	0	1	0	1
chr7	13206917	13210917	TU74766	0	0	0	0	0
chr7	14931287	14935287	TU74767	0	0	0	0	0
chr7	16385913	16389913	TU74768	-1	0	0	0	1
chr7	13207265	13211265	TU74769	0	0	0	0	0
chr7	14931287	14935287	TU74770	0	0	0	0	0
chr7	14931287	14935287	TU74771	0	0	0	0	0
chr7	14943229	14947229	TU74772	0	0	0	0	0
chr7	15807375	15811375	TU74773	0	0	0	0	0
chr7	15670005	15674005	TU74776	0	0	0	0	0
chr7	16611958	16615958	TU74782	0	0	0	0	0
chr7	16611958	16615958	TU74783	0	0	0	0	0
chr7	11386328	11390328	TU74784	0	0	0	0	0
chr7	16611958	16615958	TU74785	0	0	0	0	0
chr7	11386127	11390127	TU74786	0	0	0	0	0
chr7	10826944	10830944	TU74787	0	0	0	0	0
chr7	11172487	11176487	TU74788	0	-1	0	0	1
chr7	10822798	10826798	TU74789	0	0	0	0	0
chr10	59934050	59938050	TU7479	0	0	0	0	0
chr7	11384939	11388939	TU74790	0	0	0	0	0
chr7	11167559	11171559	TU74791	0	0	0	0	0
chr7	16752282	16756282	TU74792	0	0	0	0	0
chr7	10822798	10826798	TU74793	0	0	0	0	0
chr7	11381890	11385890	TU74794	0	0	1	0	1
chr7	11172487	11176487	TU74795	0	0	0	0	0
chr7	10822798	10826798	TU74796	0	0	0	0	0
chr7	11180647	11184647	TU74797	0	0	0	0	0
chr7	11386127	11390127	TU74798	0	0	0	0	0
chr7	10826944	10830944	TU74799	0	0	0	0	0
chr7	11167559	11171559	TU74800	0	0	0	0	0
chr7	11167559	11171559	TU74801	0	0	0	0	0
chr7	10826944	10830944	TU74802	0	0	0	0	0
chr7	11383518	11387518	TU74803	0	0	0	0	0
chr7	14846713	14850713	TU74804	-1	0	0	0	1
chr7	11502888	11506888	TU74805	0	0	0	0	0
chr7	10826944	10830944	TU74806	0	0	0	0	0
chr7	14853041	14857041	TU74807	0	0	0	0	0
chr7	11386328	11390328	TU74808	0	0	0	0	0
chr7	10821000	10825000	TU74810	0	0	0	0	0
chr7	16405941	16409941	TU74812	0	0	0	0	0
chr7	10852918	10856918	TU74813	0	0	0	0	0
chr7	15846592	15850592	TU74814	0	0	0	0	0
chr7	10822798	10826798	TU74815	0	0	0	0	0
chr7	15846592	15850592	TU74816	0	0	0	0	0
chr7	10822798	10826798	TU74817	0	0	0	0	0
chr7	15847506	15851506	TU74818	0	0	0	0	0
chr7	11443020	11447020	TU74825	0	0	0	0	0
chr7	16872866	16876866	TU74828	0	0	0	0	0
chr7	14928956	14932956	TU74829	0	0	0	0	0
chr7	16872736	16876736	TU74831	-1	1	0	-1	1
chr7	16872736	16876736	TU74832	0	0	0	0	0
chr7	15862229	15866229	TU74833	1	0	-1	0	1
chr7	15853343	15857343	TU74837	1	0	0	-1	1
chr7	15862040	15866040	TU74844	0	-1	0	0	1
chr7	11485785	11489785	TU74846	0	0	0	0	0
chr7	11466357	11470357	TU74848	0	0	0	0	0
chr7	11466357	11470357	TU74850	0	0	0	0	0
chr7	16774721	16778721	TU74854	0	0	0	0	0
chr7	16962685	16966685	TU74855	0	0	0	0	0
chr7	17280333	17284333	TU74858	0	0	0	0	0
chr7	17280333	17284333	TU74859	0	1	1	0	2
chr7	18250366	18254366	TU74864	1	0	0	0	1
chr7	18279513	18283513	TU74867	0	0	1	0	1
chr7	16538041	16542041	TU74868	0	-1	0	0	1
chr7	16536612	16540612	TU74869	0	0	0	0	0
chr7	17285477	17289477	TU74877	0	0	0	0	0
chr7	17285477	17289477	TU74879	0	0	0	0	0
chr7	11501290	11505290	TU74882	0	0	0	0	0
chr7	11503616	11507616	TU74885	0	0	0	0	0
chr7	11498766	11502766	TU74887	0	0	0	0	0
chr7	15556275	15560275	TU74891	0	0	0	0	0
chr1	34838202	34842202	TU749	0	0	0	0	0
chr7	18752994	18756994	TU74903	0	0	0	0	0
chr7	18752994	18756994	TU74904	0	0	0	0	0
chr7	11643424	11647424	TU74905	0	0	0	0	0
chr7	11591856	11595856	TU74908	0	0	0	0	0
chr7	13016856	13020856	TU74912	-1	0	0	0	1
chr7	18997000	19001000	TU74914	0	0	0	0	0
chr7	18760354	18764354	TU74916	0	0	0	0	0
chr7	17369586	17373586	TU74917	0	0	0	0	0
chr7	17317790	17321790	TU74918	0	0	0	0	0
chr7	17315714	17319714	TU74919	0	0	0	0	0
chr7	17421739	17425739	TU74920	0	0	0	0	0
chr10	60477153	60481153	TU7493	0	0	0	0	0
chr7	17394672	17398672	TU74931	0	0	0	0	0
chr7	17394672	17398672	TU74932	0	1	1	0	2
chr7	14322986	14326986	TU74938	0	0	0	0	0
chr7	14322986	14326986	TU74939	0	0	0	0	0
chr7	14304678	14308678	TU74940	0	1	0	0	1
chr7	19501044	19505044	TU74954	0	0	0	0	0
chr7	18763738	18767738	TU74960	0	0	0	0	0
chr7	18763738	18767738	TU74961	0	0	0	0	0
chr7	18758995	18762995	TU74963	0	0	1	0	1
chr7	18748432	18752432	TU74964	-1	0	0	0	1
chr7	11019482	11023482	TU74970	0	0	0	0	0
chr7	11023357	11027357	TU74972	0	0	0	0	0
chr7	19749799	19753799	TU74991	0	0	-1	0	1
chr7	19814571	19818571	TU74998	0	0	0	0	0
chr7	14619045	14623045	TU75008	0	0	1	0	1
chr10	59118814	59122814	TU7501	0	0	0	0	0
chr7	14620594	14624594	TU75010	-1	-1	0	0	2
chr7	14620594	14624594	TU75012	-1	0	0	0	1
chr7	14619045	14623045	TU75013	0	0	1	0	1
chr7	14620594	14624594	TU75015	-1	-1	0	0	2
chr7	14619045	14623045	TU75016	0	-1	0	-1	2
chr7	20089708	20093708	TU75034	0	0	0	0	0
chr7	19840578	19844578	TU75055	0	0	0	0	0
chr7	19840578	19844578	TU75056	-1	0	0	0	1
chr7	19840578	19844578	TU75058	0	0	0	0	0
chr7	17639677	17643677	TU75060	0	0	0	0	0
chr7	19843425	19847425	TU75061	0	0	0	0	0
chr7	19840578	19844578	TU75062	0	0	0	0	0
chr7	17639677	17643677	TU75065	0	0	0	0	0
chr7	17639677	17643677	TU75066	0	0	0	0	0
chr7	17645044	17649044	TU75069	0	0	0	0	0
chr7	17639677	17643677	TU75071	0	0	0	0	0
chr7	17639677	17643677	TU75072	0	0	0	0	0
chr7	17639677	17643677	TU75073	0	0	0	0	0
chr7	20276462	20280462	TU75077	0	0	0	0	0
chr6	140744892	140748892	TU75078	0	0	0	0	0
chr7	21405838	21409838	TU75079	1	1	1	0	3
chr6	140751228	140755228	TU75080	0	0	0	0	0
chr6	140751228	140755228	TU75081	0	0	0	0	0
chr7	20270491	20274491	TU75083	-1	0	0	0	1
chr7	20270491	20274491	TU75085	0	0	0	0	0
chr7	20273208	20277208	TU75086	-1	0	0	0	1
chr6	140767344	140771344	TU75089	0	0	1	-1	1
chr10	61082580	61086580	TU7509	0	0	0	0	0
chr6	140676948	140680948	TU75090	0	0	1	0	1
chr6	140696120	140700120	TU75092	0	0	0	0	0
chr7	20264500	20268500	TU75096	0	0	0	0	0
chr7	20267078	20271078	TU75097	0	0	0	0	0
chr7	20261236	20265236	TU75098	0	-1	0	0	1
chr7	15328975	15332975	TU75100	0	0	0	0	0
chr7	20734854	20738854	TU75106	0	0	0	0	0
chr6	140669745	140673745	TU75108	0	0	0	0	0
chr7	21692115	21696115	TU75109	0	0	0	0	0
chr7	21696645	21700645	TU75111	0	-1	0	0	1
chr7	15363033	15367033	TU75118	0	0	0	0	0
chr7	21426022	21430022	TU75122	0	0	-1	0	1
chr7	21430737	21434737	TU75124	0	0	0	0	0
chr6	140706869	140710869	TU75125	0	0	0	0	0
chr7	20306229	20310229	TU75129	0	0	0	0	0
chr7	20306229	20310229	TU75130	0	0	0	0	0
chr7	20306229	20310229	TU75131	-1	0	0	0	1
chr7	20320892	20324892	TU75132	0	0	0	0	0
chr7	21675831	21679831	TU75133	-1	-1	0	-1	3
chr7	21685076	21689076	TU75134	0	0	0	0	0
chr7	20943025	20947025	TU75142	0	0	0	0	0
chr7	15477419	15481419	TU75144	0	0	0	0	0
chr7	20938296	20942296	TU75146	-1	-1	1	1	1
chr7	15477419	15481419	TU75147	0	0	0	0	0
chr7	20939839	20943839	TU75149	0	0	0	0	0
chr7	19898630	19902630	TU75153	0	-1	0	0	1
chr7	19898630	19902630	TU75154	0	0	0	0	0
chr7	18860337	18864337	TU75155	-1	0	0	0	1
chr7	19646121	19650121	TU75156	0	0	0	0	0
chr7	20602083	20606083	TU75180	0	0	0	0	0
chr7	20602083	20606083	TU75181	0	0	0	0	0
chr7	20602083	20606083	TU75183	0	0	0	0	0
chr7	22915308	22919308	TU75190	0	0	0	0	0
chr7	21946544	21950544	TU75193	0	0	0	0	0
chr7	21926574	21930574	TU75196	0	0	0	0	0
chr7	22920641	22924641	TU75198	0	0	0	0	0
chr7	22272117	22276117	TU75199	0	0	0	0	0
chr1	34634065	34638065	TU752	0	0	0	0	0
chr7	22060620	22064620	TU75200	-1	-1	0	0	2
chr7	23465187	23469187	TU75207	0	0	0	0	0
chr7	23470160	23474160	TU75209	0	0	0	0	0
chr7	22266145	22270145	TU75213	0	0	0	0	0
chr7	22268863	22272863	TU75214	0	0	0	0	0
chr7	22266145	22270145	TU75215	0	0	0	0	0
chr7	23969749	23973749	TU75217	0	0	0	0	0
chr7	23467971	23471971	TU75219	1	-1	0	0	0
chr7	22301876	22305876	TU75228	0	1	0	0	1
chr7	22301876	22305876	TU75229	0	0	0	0	0
chr7	20628208	20632208	TU75231	0	0	0	0	0
chr7	20628208	20632208	TU75232	0	0	0	0	0
chr7	20608879	20612879	TU75234	0	0	0	0	0
chr7	20948056	20952056	TU75235	0	0	0	0	0
chr7	20949693	20953693	TU75236	-1	0	0	0	1
chr7	20948056	20952056	TU75238	0	0	0	0	0
chr7	20948056	20952056	TU75241	0	0	0	0	0
chr7	24433949	24437949	TU75242	0	0	0	0	0
chr6	140630231	140634231	TU75243	0	0	0	0	0
chr7	20948056	20952056	TU75244	0	0	0	0	0
chr7	21436669	21440669	TU75245	0	0	0	0	0
chr7	21577653	21581653	TU75246	0	0	0	0	0
chr7	21436669	21440669	TU75248	0	0	0	0	0
chr7	21436669	21440669	TU75249	0	0	0	0	0
chr7	21436669	21440669	TU75250	0	0	0	0	0
chr7	21436669	21440669	TU75252	0	0	0	0	0
chr7	23149756	23153756	TU75263	0	0	0	0	0
chr7	23176295	23180295	TU75265	0	0	0	0	0
chr7	23176295	23180295	TU75268	0	0	0	0	0
chr7	21919471	21923471	TU75269	-1	0	0	0	1
chr7	24519690	24523690	TU75271	0	0	0	0	0
chr7	21919471	21923471	TU75272	-1	0	0	0	1
chr7	21919471	21923471	TU75273	-1	0	0	0	1
chr7	20983956	20987956	TU75275	0	0	0	0	0
chr7	22260157	22264157	TU75277	0	0	0	0	0
chr7	22255428	22259428	TU75278	-1	-1	-1	-1	3
chr7	22256893	22260893	TU75279	0	0	0	0	0
chr7	22262735	22266735	TU75280	0	0	0	0	0
chr7	22266053	22270053	TU75281	0	0	0	0	0
chr7	23780977	23784977	TU75286	0	0	0	0	0
chr7	23781590	23785590	TU75288	0	0	0	0	0
chr7	23781590	23785590	TU75289	0	0	0	0	0
chr7	24851978	24855978	TU75290	0	0	1	1	1
chr7	24446358	24450358	TU75291	0	0	0	0	0
chr7	24448444	24452444	TU75293	0	0	0	-1	1
chr7	24447548	24451548	TU75294	0	0	0	0	0
chr7	24447548	24451548	TU75297	0	0	0	0	0
chr7	24448444	24452444	TU75298	0	0	0	-1	1
chr7	11079551	11083551	TU75300	0	0	0	0	0
chr7	11079551	11083551	TU75301	0	0	0	0	0
chr7	11080257	11084257	TU75302	0	0	0	0	0
chr7	11079891	11083891	TU75303	0	0	0	0	0
chr7	11080257	11084257	TU75304	0	0	0	0	0
chr7	11079551	11083551	TU75305	0	0	0	0	0
chr7	11080257	11084257	TU75307	0	0	0	0	0
chr7	11080257	11084257	TU75309	0	0	0	0	0
chr7	11080257	11084257	TU75310	0	0	0	0	0
chr7	24381732	24385732	TU75311	0	0	0	0	0
chr7	11079891	11083891	TU75312	0	0	0	0	0
chr7	24890422	24894422	TU75313	0	0	0	0	0
chr7	11079551	11083551	TU75314	0	0	0	0	0
chr7	11079551	11083551	TU75316	0	0	0	0	0
chr7	11079551	11083551	TU75318	0	0	0	0	0
chr7	11079551	11083551	TU75320	0	0	0	0	0
chr7	23283215	23287215	TU75322	0	-1	1	-1	2
chr7	11079891	11083891	TU75323	0	0	0	0	0
chr7	23282816	23286816	TU75324	0	0	0	0	0
chr7	23283215	23287215	TU75325	0	-1	1	-1	2
chr7	11079551	11083551	TU75327	0	0	0	0	0
chr7	11079891	11083891	TU75329	0	0	0	0	0
chr10	61678159	61682159	TU7533	0	0	0	0	0
chr7	11079551	11083551	TU75333	0	0	0	0	0
chr7	11080257	11084257	TU75335	0	0	0	0	0
chr7	11079551	11083551	TU75337	0	0	0	0	0
chr7	5125906	5129906	TU75338	1	1	1	0	3
chr7	11080257	11084257	TU75340	0	0	0	0	0
chr7	21463740	21467740	TU75341	0	0	0	0	0
chr7	11079551	11083551	TU75342	0	0	0	0	0
chr7	21443768	21447768	TU75343	0	0	0	0	0
chr7	20950392	20954392	TU75344	0	-1	0	0	1
chr7	11079551	11083551	TU75345	0	0	0	0	0
chr7	11080257	11084257	TU75347	0	0	0	0	0
chr7	22301876	22305876	TU75349	-1	0	0	0	1
chr7	23142900	23146900	TU75350	0	0	0	0	0
chr7	23142900	23146900	TU75352	0	0	0	0	0
chr7	23142900	23146900	TU75354	0	0	0	0	0
chr7	24494611	24498611	TU75355	0	0	0	0	0
chr7	24494611	24498611	TU75356	0	0	0	0	0
chr7	24494611	24498611	TU75358	0	0	0	0	0
chr7	11111128	11115128	TU75359	0	0	0	0	0
chr7	24490235	24494235	TU75360	0	0	0	0	0
chr7	20999296	21003296	TU75365	0	0	0	0	0
chr7	20999296	21003296	TU75366	-1	0	0	0	1
chr7	20984256	20988256	TU75367	0	0	0	0	0
chr7	11142326	11146326	TU75368	0	0	0	0	0
chr7	24211185	24215185	TU75369	0	0	0	0	0
chr7	21571501	21575501	TU75370	0	0	0	0	0
chr7	21566757	21570757	TU75372	0	-1	-1	0	2
chr7	21577288	21581288	TU75374	0	0	0	0	0
chr7	21574086	21578086	TU75377	0	0	0	0	0
chr7	22316548	22320548	TU75393	0	0	0	0	0
chr7	25187554	25191554	TU75411	0	1	0	0	1
chr7	21188419	21192419	TU75419	0	0	0	0	0
chr10	60987014	60991014	TU7542	0	0	0	0	0
chr7	21194251	21198251	TU75420	0	0	0	0	0
chr7	21185029	21189029	TU75421	0	0	0	0	0
chr7	21183725	21187725	TU75422	-1	-1	-1	1	3
chr7	25316936	25320936	TU75425	0	0	0	0	0
chr7	21205857	21209857	TU75426	0	0	0	0	0
chr7	25533972	25537972	TU75436	-1	1	-1	1	1
chr7	25577042	25581042	TU75437	0	0	0	0	0
chr7	11025739	11029739	TU75438	0	0	0	0	0
chr7	25529050	25533050	TU75439	0	0	0	0	0
chr10	62052871	62056871	TU7545	0	0	0	0	0
chr7	5223361	5227361	TU75464	0	0	0	0	0
chr7	5223361	5227361	TU75467	0	0	0	0	0
chr7	5219670	5223670	TU75469	0	0	0	0	0
chr7	5356944	5360944	TU75470	0	0	0	1	1
chr7	5349092	5353092	TU75472	0	0	0	0	0
chr7	26290022	26294022	TU75477	0	1	0	0	1
chr7	10959167	10963167	TU75485	0	0	0	0	0
chr7	22591208	22595208	TU75494	0	0	0	0	0
chr7	22591208	22595208	TU75497	0	0	0	0	0
chr7	22591208	22595208	TU75498	0	0	0	0	0
chr7	26709800	26713800	TU75502	0	0	0	0	0
chr7	25597921	25601921	TU75505	0	0	0	0	0
chr7	25598957	25602957	TU75507	0	1	0	-1	1
chr7	21245357	21249357	TU75510	0	0	0	0	0
chr7	21249204	21253204	TU75511	-1	0	0	0	1
chr7	21245357	21249357	TU75512	-1	-1	0	0	2
chr7	21249204	21253204	TU75513	-1	0	0	0	1
chr7	21245357	21249357	TU75514	1	0	0	0	1
chr7	21245357	21249357	TU75515	0	0	0	0	0
chr7	21245357	21249357	TU75517	1	0	0	0	1
chr7	27008102	27012102	TU75519	0	0	0	0	0
chr7	27008102	27012102	TU75520	0	1	-1	-1	0
chr7	26655667	26659667	TU75533	0	-1	0	0	1
chr7	27135011	27139011	TU75534	0	0	0	0	0
chr7	26655667	26659667	TU75535	0	0	1	0	1
chr7	27014663	27018663	TU75536	0	0	0	0	0
chr7	27142561	27146561	TU75537	0	0	0	0	0
chr7	26649997	26653997	TU75538	0	0	0	0	0
chr7	26649997	26653997	TU75539	0	0	0	0	0
chr7	26920234	26924234	TU75542	0	-1	0	0	1
chr7	25481203	25485203	TU75548	0	1	0	0	1
chr7	22597979	22601979	TU75549	0	0	0	0	0
chr10	60548453	60552453	TU7555	0	0	0	0	0
chr7	22617317	22621317	TU75550	0	0	0	0	0
chr7	25543917	25547917	TU75551	0	-1	0	0	1
chr7	22617317	22621317	TU75552	0	0	0	0	0
chr10	60548453	60552453	TU7556	0	0	0	0	0
chr7	26927637	26931637	TU75566	-1	0	0	0	1
chr10	60579042	60583042	TU7557	0	0	0	0	0
chr7	22723845	22727845	TU75577	-1	-1	0	0	2
chr10	54695756	54699756	TU7558	1	1	0	0	2
chr7	26986503	26990503	TU75581	0	0	0	0	0
chr7	10994254	10998254	TU75585	0	0	0	0	0
chr7	10994885	10998885	TU75586	0	0	0	0	0
chr7	10994254	10998254	TU75587	0	0	0	0	0
