#Chrom	Start	End	TransposableElementTranscript	TransposableElementSymbol	Strand	2-cell	Morula	ICM	TE
chr5	106919108	106923108	TU66377	G32167	+	0	0	0	0
chr5	107055114	107059114	TU66345	G32142	+	0	0	0	0
chr5	107324807	107328807	TU66375	G32165	-	0	0	0	0
chr5	107405408	107409408	TU66423	G32190	-	0	0	0	0
chr5	107686010	107690010	TU66595	G32272	-	0	0	0	0
chr5	107700356	107704356	TU66374	G32164	-	0	0	0	0
chr5	107820593	107824593	TU66445	G32201	+	0	0	-1	0
chr5	107870977	107874977	TU66899	G32429	-	0	0	0	0
chr5	107883193	107887193	TU66378	G32168	-	0	0	0	0
chr5	107903786	107907786	TU66556	G32253	-	0	0	0	-1
chr5	108000302	108004302	TU66419	G32187	+	0	0	0	0
chr5	108000302	108004302	TU66420	G32187	+	0	0	0	0
chr5	108056470	108060470	TU67295	G32609	-	0	0	0	0
chr5	108058624	108062624	TU67296	G32609	-	0	0	0	0
chr5	108366054	108370054	TU66449	G32205	+	0	0	0	0
chr5	108366054	108370054	TU66451	G32205	+	0	0	0	0
chr5	108366054	108370054	TU66453	G32205	+	0	0	0	0
chr5	108369468	108373468	TU66454	G32205	+	1	1	-1	0
chr5	108414717	108418717	TU66417	G32186	-	0	0	0	0
chr5	108588688	108592688	TU66816	G32389	-	0	0	1	0
chr5	109068832	109072832	TU66536	G32242	-	-1	0	0	1
chr5	109102239	109106239	TU66470	G32211	+	0	0	0	0
chr5	109118749	109122749	TU66477	G32215	+	0	0	0	0
chr5	109465145	109469145	TU66495	G32222	+	0	0	0	0
chr5	109547587	109551587	TU66607	G32277	-	1	0	1	1
chr5	109549743	109553743	TU66610	G32277	-	0	-1	1	0
chr5	109549913	109553913	TU66611	G32277	-	0	0	0	0
chr5	109549913	109553913	TU66612	G32277	-	0	0	0	0
chr5	109551197	109555197	TU66608	G32277	-	0	0	0	0
chr5	109551604	109555604	TU66609	G32277	-	0	0	0	0
chr5	109552134	109556134	TU66606	G32277	-	0	0	0	0
chr5	109696086	109700086	TU66500	G32224	-	0	1	1	0
chr5	109729691	109733691	TU66505	G32227	+	0	0	0	1
chr5	109729691	109733691	TU66506	G32227	+	0	0	0	0
chr5	109733195	109737195	TU67221	G32577	-	0	0	-1	0
chr5	109733526	109737526	TU66693	G32322	+	0	0	0	0
chr5	109749768	109753768	TU67462	G32692	-	0	0	0	-1
chr5	109749768	109753768	TU67464	G32692	-	0	0	0	-1
chr5	109779782	109783782	TU67222	G32577	-	0	0	0	0
chr5	109794399	109798399	TU67466	G32692	-	0	1	0	0
chr5	109794399	109798399	TU67468	G32692	-	0	0	0	0
chr5	109806646	109810646	TU67471	G32696	-	0	0	-1	1
chr5	109824702	109828702	TU66706	G32331	+	0	0	0	0
chr5	109830005	109834005	TU66714	G32337	+	0	-1	0	0
chr5	109837608	109841608	TU66721	G32343	+	0	0	-1	0
chr5	109843066	109847066	TU67469	G32694	-	0	0	0	0
chr5	109943602	109947602	TU67492	G32707	-	0	0	1	0
chr5	109994237	109998237	TU67495	G32710	-	0	0	0	-1
chr5	110012935	110016935	TU67128	G32527	+	0	1	0	0
chr5	110043543	110047543	TU67142	G32533	+	1	0	1	0
chr5	110047393	110051393	TU67470	G32695	-	0	0	0	-1
chr5	110075588	110079588	TU66522	G32234	+	-1	0	-1	0
chr5	110078896	110082896	TU66549	G32248	-	1	1	1	0
chr5	110084321	110088321	TU66546	G32248	-	0	0	0	0
chr5	110092388	110096388	TU66548	G32248	-	0	0	0	0
chr5	110095657	110099657	TU66983	G32463	-	-1	1	0	0
chr5	110105638	110109638	TU66541	G32245	+	0	0	0	0
chr5	110130885	110134885	TU66527	G32238	-	1	0	-1	0
chr5	110140219	110144219	TU66783	G32365	-	0	0	0	0
chr5	110260804	110264804	TU66631	G32287	+	0	0	-1	0
chr5	110465810	110469810	TU66568	G32258	+	0	0	0	0
chr5	110467215	110471215	TU66583	G32265	-	0	0	0	0
chr5	110505115	110509115	TU66597	G32273	-	0	0	0	0
chr5	110506303	110510303	TU66599	G32273	-	0	0	0	0
chr5	110520151	110524151	TU66594	G32271	+	0	0	0	0
chr5	110624064	110628064	TU66615	G32279	+	0	0	0	0
chr5	110627351	110631351	TU66614	G32279	+	0	0	0	0
chr5	110635741	110639741	TU66592	G32269	+	0	0	0	0
chr5	110646086	110650086	TU66628	G32285	-	0	0	-1	0
chr5	110901976	110905976	TU66876	G32419	-	0	0	0	0
chr5	111085492	111089492	TU66656	G32300	+	1	1	1	0
chr5	111085492	111089492	TU66658	G32300	+	0	1	0	0
chr5	111091663	111095663	TU66657	G32300	+	0	1	0	0
chr5	111312152	111316152	TU66649	G32295	-	0	0	0	0
chr5	111327344	111331344	TU67289	G32606	+	0	0	0	0
chr5	111329426	111333426	TU67297	G32610	-	0	0	0	0
chr5	111605599	111609599	TU66660	G32302	+	0	0	0	0
chr5	111926592	111930592	TU66672	G32311	-	0	0	0	0
chr5	111926592	111930592	TU66733	G32311	-	0	0	0	0
chr5	112162973	112166973	TU66732	G32349	-	-1	0	0	0
chr5	112187299	112191299	TU66724	G32345	-	0	0	0	0
chr5	112191462	112195462	TU66727	G32347	-	0	0	0	0
chr5	112191462	112195462	TU66729	G32347	-	0	0	0	0
chr5	112205302	112209302	TU66668	G32307	-	0	0	0	0
chr5	112320459	112324459	TU66676	G32314	-	0	0	0	0
chr5	112320459	112324459	TU66677	G32314	-	0	0	0	0
chr5	112668827	112672827	TU66726	G32346	-	-1	-1	0	0
chr5	112668827	112672827	TU66728	G32346	-	0	0	0	0
chr5	112668827	112672827	TU66731	G32346	-	0	0	0	0
chr5	112668827	112672827	TU66739	G32346	-	-1	0	0	0
chr5	112668827	112672827	TU66744	G32346	-	0	0	0	0
chr5	112691620	112695620	TU66690	G32320	+	0	0	0	0
chr5	113294104	113298104	TU66746	G32352	+	0	0	0	0
chr5	113294104	113298104	TU66748	G32352	+	0	0	0	0
chr5	113322078	113326078	TU66711	G32334	-	0	0	0	0
chr5	113328423	113332423	TU66717	G32340	+	0	0	0	0
chr5	113330630	113334630	TU66740	G32351	+	0	0	0	0
chr5	113345656	113349656	TU66768	G32358	-	0	0	1	0
chr5	113356985	113360985	TU66777	G32363	-	0	0	0	0
chr5	113452160	113456160	TU66736	G32350	+	1	0	0	0
chr5	113478012	113482012	TU66759	G32356	+	-1	0	0	0
chr5	113480612	113484612	TU66774	G32361	-	0	0	0	0
chr5	113593889	113597889	TU66900	G32430	+	0	0	0	0
chr5	113595167	113599167	TU66917	G32438	-	0	0	0	0
chr5	113597179	113601179	TU66918	G32438	-	0	0	0	0
chr5	113682772	113686772	TU66812	G32386	+	0	0	0	0
chr5	113685208	113689208	TU66811	G32386	+	0	0	0	0
chr5	113731844	113735844	TU66960	G32459	-	0	0	0	0
chr5	113731844	113735844	TU66961	G32459	-	0	0	0	0
chr5	113731844	113735844	TU66963	G32459	-	0	0	0	0
chr5	113731844	113735844	TU66964	G32459	-	0	0	0	0
chr5	113731844	113735844	TU66965	G32459	-	0	0	0	0
chr5	113731844	113735844	TU66967	G32459	-	0	0	0	0
chr5	113731844	113735844	TU66970	G32459	-	0	0	0	0
chr5	113731844	113735844	TU66972	G32459	-	0	0	0	0
chr5	113731844	113735844	TU66973	G32459	-	0	0	0	0
chr5	113731844	113735844	TU66974	G32459	-	0	0	0	0
chr5	113732193	113736193	TU66976	G32459	-	0	0	0	0
chr5	113805550	113809550	TU66776	G32362	-	0	0	0	0
chr5	113886146	113890146	TU66930	G32446	-	-1	0	0	1
chr5	113995840	113999840	TU66794	G32374	+	0	0	-1	0
chr5	113995840	113999840	TU66795	G32374	+	0	0	0	0
chr5	114381447	114385447	TU66996	G32470	-	0	0	0	1
chr5	114499311	114503311	TU66820	G32392	-	0	0	-1	0
chr5	114542831	114546831	TU66830	G32397	-	0	0	0	0
chr5	114542842	114546842	TU66829	G32395	+	0	0	0	0
chr5	114561955	114565955	TU66853	G32409	+	0	0	0	0
chr5	114561955	114565955	TU66855	G32409	+	0	0	0	0
chr5	114696669	114700669	TU66891	G32424	-	0	1	0	0
chr5	114697709	114701709	TU66890	G32424	-	0	0	0	0
chr5	114774071	114778071	TU67192	G32561	+	0	0	0	-1
chr5	114774942	114778942	TU67190	G32561	+	0	-1	0	0
chr5	114806199	114810199	TU66898	G32428	+	0	0	0	0
chr5	114811947	114815947	TU66925	G32443	-	0	0	0	0
chr5	114812137	114816137	TU66881	G32422	+	0	0	1	-1
chr5	114824338	114828338	TU66926	G32444	-	0	0	0	0
chr5	114880554	114884554	TU66903	G32432	-	0	1	0	1
chr5	114880554	114884554	TU66904	G32432	-	0	1	0	1
chr5	114880554	114884554	TU66905	G32432	-	0	1	0	1
chr5	114880554	114884554	TU66906	G32432	-	0	1	0	1
chr5	114893304	114897304	TU66901	G32431	-	0	-1	0	0
chr5	114893304	114897304	TU66902	G32431	-	0	0	-1	-1
chr5	114977602	114981602	TU67099	G32516	-	0	0	-1	-1
chr5	114978486	114982486	TU67092	G32516	-	0	0	0	0
chr5	114978486	114982486	TU67095	G32516	-	0	0	0	0
chr5	114978486	114982486	TU67098	G32516	-	0	0	0	0
chr5	114979877	114983877	TU67094	G32516	-	0	0	0	0
chr5	114981592	114985592	TU67004	G32469	+	0	0	0	0
chr5	114981592	114985592	TU67009	G32469	+	0	-1	0	0
chr5	114983094	114987094	TU66999	G32469	+	0	0	0	0
chr5	114983522	114987522	TU66994	G32469	+	0	0	0	0
chr5	114983522	114987522	TU66997	G32469	+	0	0	0	0
chr5	114983522	114987522	TU67007	G32469	+	0	0	0	0
chr5	114991107	114995107	TU67002	G32469	+	0	0	0	0
chr5	114994356	114998356	TU67021	G32478	+	0	0	0	0
chr5	114994744	114998744	TU67012	G32469	+	0	0	0	0
chr5	114994937	114998937	TU67001	G32469	+	-1	0	0	0
chr5	115001038	115005038	TU67097	G32516	-	0	0	0	0
chr5	115002998	115006998	TU67096	G32516	-	0	0	0	0
chr5	115002998	115006998	TU67100	G32516	-	0	0	0	0
chr5	115201870	115205870	TU67015	G32475	+	0	0	1	0
chr5	115201870	115205870	TU67018	G32475	+	0	0	1	0
chr5	115241603	115245603	TU67027	G32483	+	0	0	0	0
chr5	115249958	115253958	TU67044	G32486	+	0	0	0	0
chr5	115286325	115290325	TU67101	G32518	-	0	0	0	0
chr5	115299104	115303104	TU67198	G32566	+	0	0	0	0
chr5	115299404	115303404	TU67212	G32576	+	0	0	0	-1
chr5	115347928	115351928	TU67158	G32543	+	0	0	0	0
chr5	115357736	115361736	TU67267	G32598	-	0	0	0	0
chr5	115357736	115361736	TU67269	G32598	-	0	0	0	0
chr5	115358368	115362368	TU67271	G32598	-	0	0	0	0
chr5	115360554	115364554	TU67266	G32598	-	0	0	0	0
chr5	115366950	115370950	TU66992	G32467	+	0	0	0	0
chr5	115366950	115370950	TU66995	G32467	+	0	0	0	0
chr5	115482486	115486486	TU67000	G32471	+	0	0	0	0
chr5	115483946	115487946	TU66998	G32471	+	-1	0	0	-1
chr5	115629052	115633052	TU67313	G32618	+	-1	0	0	-1
chr5	115665900	115669900	TU67174	G32553	-	0	0	0	-1
chr5	115749994	115753994	TU67043	G32487	-	0	1	0	0
chr5	115766372	115770372	TU67047	G32489	+	0	0	0	0
chr5	115826900	115830900	TU67050	G32492	-	-1	0	0	0
chr5	115828337	115832337	TU67051	G32492	-	0	0	0	0
chr5	115828337	115832337	TU67052	G32492	-	0	0	0	0
chr5	115905047	115909047	TU67228	G32582	-	0	0	0	0
chr5	115999891	116003891	TU67259	G32596	-	0	0	0	-1
chr5	116024688	116028688	TU67048	G32490	+	0	0	-1	0
chr5	116031522	116035522	TU67053	G32493	+	0	0	0	0
chr5	116121703	116125703	TU67084	G32511	+	0	0	0	1
chr5	116321989	116325989	TU67058	G32497	+	0	0	0	0
chr5	116374059	116378059	TU67059	G32498	+	0	0	0	0
chr5	116378242	116382242	TU67126	G32498	+	0	0	1	0
chr5	116573623	116577623	TU67075	G32506	+	0	0	0	0
chr5	116725328	116729328	TU67073	G32504	+	0	0	0	0
chr5	116869159	116873159	TU67076	G32507	-	0	0	0	0
chr5	116869159	116873159	TU67078	G32507	-	0	0	0	0
chr5	116953233	116957233	TU67087	G32512	-	0	0	0	0
chr5	116956693	116960693	TU67085	G32512	-	0	0	0	0
chr5	116993975	116997975	TU67086	G32513	-	-1	0	0	0
chr5	117000859	117004859	TU67081	G32510	-	0	0	0	0
chr5	117025919	117029919	TU67090	G32515	+	0	0	0	0
chr5	117025919	117029919	TU67091	G32515	+	0	0	0	0
chr5	117082652	117086652	TU67102	G32519	+	0	0	0	0
chr5	117082652	117086652	TU67103	G32519	+	0	0	0	0
chr5	117156032	117160032	TU67239	G32587	+	0	0	0	0
chr5	117166828	117170828	TU67693	G32788	-	0	0	0	0
chr5	117365550	117369550	TU67374	G32653	+	0	0	0	1
chr5	117386641	117390641	TU67378	G32657	+	0	0	0	1
chr5	117779051	117783051	TU67230	G32584	+	0	0	0	0
chr5	117949936	117953936	TU67460	G32690	-	0	0	0	1
chr5	118033812	118037812	TU67316	G32621	-	0	0	0	0
chr5	118044241	118048241	TU67318	G32623	-	0	1	0	0
chr5	118407093	118411093	TU67148	G32536	+	0	0	0	0
chr5	118484953	118488953	TU67154	G32540	+	0	0	0	0
chr5	118499529	118503529	TU67155	G32540	+	1	0	0	0
chr5	118522887	118526887	TU67150	G32537	-	0	0	0	0
chr5	119198038	119202038	TU67157	G32542	-	0	0	0	0
chr5	119629635	119633635	TU67235	G32586	+	0	0	0	0
chr5	119631667	119635667	TU67234	G32586	+	-1	0	0	0
chr5	119638418	119642418	TU67673	G32779	-	0	0	0	0
chr5	119638418	119642418	TU67676	G32779	-	0	0	0	0
chr5	119638418	119642418	TU67678	G32779	-	0	0	0	0
chr5	119638418	119642418	TU67680	G32779	-	0	0	0	0
chr5	119732450	119736450	TU67165	G32549	+	0	0	0	0
chr5	119912920	119916920	TU67159	G32544	+	0	0	0	0
chr5	120222062	120226062	TU67434	G32680	+	1	0	-1	1
chr5	120636009	120640009	TU67209	G32574	-	0	0	-1	0
chr5	121195284	121199284	TU67681	G32777	-	0	0	0	0
chr5	121282569	121286569	TU67498	G32713	-	1	0	-1	-1
chr5	121282569	121286569	TU67501	G32713	-	0	-1	0	0
chr5	121544260	121548260	TU67333	G32631	+	0	0	1	0
chr5	121544260	121548260	TU67335	G32631	+	0	0	0	0
chr5	121563741	121567741	TU67327	G32626	-	0	0	0	0
chr5	121579366	121583366	TU67415	G32671	+	0	0	0	0
chr5	121581181	121585181	TU67413	G32670	+	0	0	0	0
chr5	121581181	121585181	TU67414	G32670	+	0	-1	1	-1
chr5	121674677	121678677	TU67641	G32763	-	0	0	0	0
chr5	121697050	121701050	TU67340	G32635	+	0	0	0	0
chr5	121697050	121701050	TU67341	G32635	+	0	-1	0	0
chr5	121828842	121832842	TU67425	G32677	+	0	0	-1	0
chr5	121842045	121846045	TU67342	G32636	-	1	-1	1	1
chr5	122048106	122052106	TU67348	G32641	-	0	0	0	0
chr5	122076732	122080732	TU67362	G32644	-	-1	0	0	0
chr5	122077469	122081469	TU67359	G32644	-	0	0	0	0
chr5	122079692	122083692	TU67368	G32649	+	0	0	0	0
chr5	122084616	122088616	TU67366	G32649	+	1	1	0	-1
chr5	122150974	122154974	TU67388	G32663	+	0	0	0	0
chr5	122151952	122155952	TU67394	G32663	+	0	0	0	0
chr5	122153330	122157330	TU67391	G32663	+	0	0	0	0
chr5	122165627	122169627	TU67578	G32742	-	0	0	0	0
chr5	122188336	122192336	TU67398	G32666	-	0	0	0	0
chr5	122188336	122192336	TU67400	G32666	-	0	0	0	0
chr5	122188336	122192336	TU67401	G32666	-	1	0	0	0
chr5	122200076	122204076	TU67383	G32661	-	0	0	0	-1
chr5	122272596	122276596	TU67420	G32674	-	0	0	0	0
chr5	122272991	122276991	TU67406	G32668	+	0	0	0	0
chr5	122276203	122280203	TU67419	G32674	-	0	0	0	0
chr5	122277013	122281013	TU67408	G32668	+	0	-1	0	0
chr5	122325626	122329626	TU67493	G32708	+	1	0	0	0
chr5	122377674	122381674	TU67532	G32724	-	0	0	0	0
chr5	122388298	122392298	TU67540	G32728	-	0	0	0	0
chr5	122389170	122393170	TU67542	G32728	-	0	0	0	0
chr5	122448731	122452731	TU67590	G32747	+	0	0	-1	0
chr5	122562041	122566041	TU67507	G32716	+	0	0	0	0
chr5	122562041	122566041	TU67511	G32716	+	0	0	0	0
chr5	122562041	122566041	TU67512	G32716	+	0	0	0	0
chr5	122562041	122566041	TU67514	G32716	+	0	0	0	0
chr5	122562041	122566041	TU67515	G32716	+	0	0	0	0
chr5	122562041	122566041	TU67516	G32716	+	0	0	0	0
chr5	122579316	122583316	TU67517	G32716	+	0	0	0	0
chr5	122709848	122713848	TU67640	G32762	-	0	0	0	0
chr5	122836427	122840427	TU67563	G32737	-	-1	0	1	1
chr5	122867528	122871528	TU67558	G32733	+	1	-1	0	0
chr5	122992363	122996363	TU67458	G32688	+	0	0	0	0
chr5	122995321	122999321	TU67457	G32688	+	-1	0	0	0
chr5	123010878	123014878	TU67473	G32698	-	0	0	0	0
chr5	123011424	123015424	TU67474	G32698	-	0	0	0	0
chr5	123149667	123153667	TU68037	G32942	-	-1	0	-1	0
chr5	123149667	123153667	TU68038	G32942	-	0	0	0	0
chr5	123167311	123171311	TU67505	G32715	+	0	0	0	0
chr5	123167311	123171311	TU67506	G32715	+	0	0	0	0
chr5	123167311	123171311	TU67510	G32715	+	0	0	0	0
chr5	123200308	123204308	TU67591	G32748	-	0	-1	0	0
chr5	123202750	123206750	TU67593	G32748	-	0	0	0	0
chr5	123202750	123206750	TU67594	G32748	-	0	0	0	0
chr5	123203339	123207339	TU67592	G32748	-	0	0	0	0
chr5	123203339	123207339	TU67595	G32748	-	0	0	0	0
chr5	123204882	123208882	TU67490	G32705	+	0	0	0	0
chr5	123207447	123211447	TU67494	G32709	-	0	-1	0	0
chr5	123212219	123216219	TU67500	G32712	-	0	0	0	0
chr5	123218286	123222286	TU67502	G32712	-	0	0	0	0
chr5	123218286	123222286	TU67503	G32712	-	0	-1	0	0
chr5	123219201	123223201	TU67497	G32712	-	0	0	0	0
chr5	123237070	123241070	TU67666	G32776	-	0	0	-1	0
chr5	123259140	123263140	TU67554	G32731	-	0	0	0	0
chr5	123330142	123334142	TU67530	G32723	+	0	0	0	0
chr5	123341775	123345775	TU67521	G32721	-	0	0	1	-1
chr5	123837405	123841405	TU67561	G32735	+	0	0	0	0
chr5	123858056	123862056	TU67627	G32755	+	0	0	0	0
chr5	123915768	123919768	TU67740	G32810	-	0	0	0	0
chr5	123940044	123944044	TU67686	G32784	+	0	0	0	0
chr5	124030355	124034355	TU67698	G32791	+	0	0	0	0
chr5	124030355	124034355	TU67699	G32791	+	0	0	0	0
chr5	124030355	124034355	TU67700	G32791	+	0	0	0	0
chr5	124030355	124034355	TU67702	G32791	+	0	0	0	0
chr5	124050447	124054447	TU67730	G32806	-	0	0	1	0
chr5	124050447	124054447	TU67733	G32806	-	0	0	0	0
chr5	124067058	124071058	TU67701	G32791	+	0	0	0	0
chr5	124192974	124196974	TU67648	G32769	+	0	0	0	0
chr5	124246102	124250102	TU67611	G32752	-	0	0	0	0
chr5	124423986	124427986	TU67658	G32774	+	0	0	0	0
chr5	124423986	124427986	TU67660	G32774	+	0	0	0	0
chr5	124423986	124427986	TU67662	G32774	+	0	0	-1	0
chr5	124428264	124432264	TU67659	G32774	+	0	1	-1	0
chr5	124535473	124539473	TU67721	G32801	-	0	0	0	0
chr5	124896519	124900519	TU67704	G32793	-	0	0	0	0
chr5	125162940	125166940	TU67722	G32802	+	0	0	0	0
chr5	125172310	125176310	TU67723	G32802	+	0	0	0	0
chr5	125208396	125212396	TU67724	G32803	-	0	0	0	0
chr5	125246306	125250306	TU67742	G32811	+	0	-1	0	0
chr5	125246593	125250593	TU67784	G32831	-	0	0	0	0
chr5	125255507	125259507	TU67750	G32814	+	0	0	0	0
chr5	125270852	125274852	TU67781	G32831	-	0	0	0	0
chr5	125270852	125274852	TU67786	G32831	-	0	0	0	0
chr5	125270852	125274852	TU67788	G32831	-	0	0	0	0
chr5	125372141	125376141	TU67775	G32828	+	0	0	0	0
chr5	125373228	125377228	TU67777	G32828	+	0	0	0	0
chr5	125374791	125378791	TU67776	G32828	+	1	0	0	0
chr5	125375260	125379260	TU67778	G32828	+	0	-1	1	0
chr5	125407989	125411989	TU67752	G32816	+	0	0	0	0
chr5	125410438	125414438	TU67768	G32824	-	0	0	0	0
chr5	125960391	125964391	TU67799	G32838	-	0	0	0	0
chr5	125963814	125967814	TU67801	G32838	-	0	0	0	0
chr5	125965154	125969154	TU67810	G32843	+	0	0	0	0
chr5	125965154	125969154	TU67812	G32843	+	0	0	0	0
chr5	125978351	125982351	TU67808	G32843	+	0	0	0	0
chr5	126023487	126027487	TU67797	G32836	+	0	1	0	0
chr5	126112707	126116707	TU67807	G32842	+	0	0	0	0
chr5	126132077	126136077	TU67831	G32852	-	0	0	0	0
chr5	126141708	126145708	TU67834	G32852	-	0	0	0	0
chr5	126159621	126163621	TU67833	G32852	-	0	0	0	0
chr5	126234889	126238889	TU67830	G32851	-	0	0	0	0
chr5	126448911	126452911	TU67823	G32848	+	0	0	0	0
chr5	126450968	126454968	TU67822	G32848	+	0	0	0	0
chr5	126523956	126527956	TU67818	G32846	+	0	0	0	0
chr5	126523956	126527956	TU67821	G32846	+	0	0	0	0
chr5	126552526	126556526	TU67824	G32849	-	0	0	0	0
chr5	126559840	126563840	TU67815	G32845	+	0	0	0	0
chr5	126719187	126723187	TU67835	G32854	-	0	0	0	0
chr5	126722507	126726507	TU67850	G32865	-	0	0	0	0
chr5	126801598	126805598	TU67863	G32874	-	0	0	0	0
chr5	126813019	126817019	TU67868	G32874	-	0	0	0	0
chr5	126813558	126817558	TU67864	G32874	-	0	0	0	0
chr5	126813558	126817558	TU67865	G32874	-	0	0	0	0
chr5	126813558	126817558	TU67867	G32874	-	0	0	0	0
chr5	126813558	126817558	TU67871	G32874	-	0	0	0	0
chr5	126813558	126817558	TU67873	G32874	-	0	0	0	0
chr5	126817439	126821439	TU68102	G32986	+	0	0	0	0
chr5	126817439	126821439	TU68103	G32986	+	0	0	0	0
chr5	126817439	126821439	TU68105	G32986	+	0	0	0	0
chr5	126817439	126821439	TU68108	G32986	+	0	0	0	0
chr5	126817439	126821439	TU68112	G32986	+	0	0	0	0
chr5	126820092	126824092	TU68091	G32986	+	0	0	0	0
chr5	126820092	126824092	TU68095	G32986	+	0	0	0	0
chr5	126826507	126830507	TU68109	G32986	+	0	0	0	0
chr5	126981698	126985698	TU67855	G32870	+	-1	0	0	0
chr5	126981698	126985698	TU67857	G32870	+	-1	0	0	0
chr5	126981698	126985698	TU67858	G32870	+	-1	0	0	0
chr5	127257378	127261378	TU67856	G32869	+	0	0	0	0
chr5	127265591	127269591	TU67854	G32869	+	-1	0	0	0
chr5	127339970	127343970	TU67840	G32857	-	-1	0	0	0
chr5	127535954	127539954	TU67931	G32901	+	0	0	0	0
chr5	127537886	127541886	TU67930	G32901	+	-1	0	0	-1
chr5	127576686	127580686	TU67844	G32860	+	0	0	0	0
chr5	127615683	127619683	TU67842	G32859	+	0	0	0	0
chr5	127705836	127709836	TU68016	G32933	+	-1	1	1	0
chr5	127739756	127743756	TU67862	G32873	-	0	0	0	0
chr5	127749568	127753568	TU67861	G32873	-	0	0	0	0
chr5	127795175	127799175	TU67846	G32862	+	0	0	0	0
chr5	127813775	127817775	TU67849	G32864	+	1	0	0	0
chr5	127843293	127847293	TU67851	G32866	+	0	0	0	0
chr5	128189442	128193442	TU67956	G32912	-	0	0	0	0
chr5	128259873	128263873	TU67929	G32900	-	1	0	0	0
chr5	128303869	128307869	TU67860	G32872	-	0	0	0	0
chr5	128331999	128335999	TU67969	G32916	+	0	0	0	0
chr5	128331999	128335999	TU67972	G32916	+	0	0	0	0
chr5	128334649	128338649	TU67968	G32916	+	0	0	0	0
chr5	128562706	128566706	TU67875	G32880	+	0	0	0	0
chr5	128683404	128687404	TU67872	G32878	+	0	0	0	0
chr5	128873720	128877720	TU67907	G32893	+	0	0	0	0
chr5	128874941	128878941	TU67908	G32893	+	0	0	0	0
chr5	128968650	128972650	TU67900	G32891	-	0	-1	0	0
chr5	128969250	128973250	TU67903	G32891	-	0	0	0	0
chr5	129030860	129034860	TU67902	G32892	-	0	0	0	0
chr5	129219465	129223465	TU67909	G32894	+	0	0	0	0
chr5	129219914	129223914	TU67911	G32894	+	0	0	0	0
chr5	129232003	129236003	TU67958	G32914	-	0	0	0	-1
chr5	129233742	129237742	TU67959	G32914	-	0	0	0	-1
chr5	129233742	129237742	TU67961	G32914	-	0	0	0	0
chr5	129422632	129426632	TU67898	G32890	-	0	0	0	0
chr5	129493118	129497118	TU67910	G32895	+	0	0	0	0
chr5	129494815	129498815	TU67912	G32895	+	0	0	0	0
chr5	129503204	129507204	TU68438	G33126	+	0	0	0	0
chr5	129621899	129625899	TU67942	G32907	-	0	0	0	0
chr5	129621899	129625899	TU67944	G32907	-	0	0	0	0
chr5	129621899	129625899	TU67946	G32907	-	0	0	0	0
chr5	129647651	129651651	TU67977	G32918	-	1	1	1	1
chr5	129730788	129734788	TU68063	G32956	-	-1	0	0	0
chr5	129859558	129863558	TU68629	G33217	-	0	0	0	0
chr5	129889791	129893791	TU67955	G32911	+	0	0	0	0
chr5	129918010	129922010	TU67982	G32920	-	0	0	0	0
chr5	129926331	129930331	TU67983	G32920	-	0	0	0	0
chr5	129935313	129939313	TU68481	G33125	+	0	0	0	0
chr5	129940718	129944718	TU68410	G33117	+	0	0	-1	0
chr5	129971494	129975494	TU68495	G33148	-	0	-1	0	0
chr5	130063236	130067236	TU68514	G33158	-	0	0	-1	-1
chr5	130186401	130190401	TU68265	G33047	+	0	0	0	0
chr5	130219492	130223492	TU68143	G33002	+	1	0	1	0
chr5	130225032	130229032	TU68155	G33006	-	1	0	0	0
chr5	130255285	130259285	TU68289	G33055	+	0	0	0	0
chr5	130841937	130845937	TU68069	G32961	+	0	1	0	0
chr5	130841937	130845937	TU68070	G32961	+	1	0	0	0
chr5	130860105	130864105	TU68058	G32955	+	0	0	0	0
chr5	130860105	130864105	TU68060	G32955	+	0	0	0	0
chr5	130860105	130864105	TU68062	G32955	+	0	0	0	0
chr5	130935397	130939397	TU68065	G32958	+	0	0	0	0
chr5	131020857	131024857	TU68061	G32955	+	0	0	1	1
chr5	131083527	131087527	TU68079	G32966	+	0	0	0	0
chr5	131392585	131396585	TU67984	G32921	-	0	0	0	0
chr5	131570563	131574563	TU68090	G32975	+	0	0	0	0
chr5	131835777	131839777	TU68004	G32928	+	0	0	0	0
chr5	131958600	131962600	TU68010	G32930	+	0	0	0	0
chr5	132173040	132177040	TU68206	G33023	+	0	0	0	0
chr5	132176512	132180512	TU68205	G33023	+	0	-1	0	0
chr5	132176512	132180512	TU68207	G33023	+	0	0	0	0
chr5	132571600	132575600	TU68028	G32939	+	0	0	0	1
chr5	132571600	132575600	TU68030	G32939	+	0	0	0	0
chr5	132816048	132820048	TU68021	G32936	+	0	0	0	0
chr5	132899241	132903241	TU68032	G32940	+	0	0	0	0
chr5	133949458	133953458	TU68059	G32954	-	1	1	1	0
chr5	133952808	133956808	TU68057	G32954	-	0	0	0	0
chr5	134181207	134185207	TU68039	G32943	+	0	0	1	0
chr5	134241971	134245971	TU68140	G33001	+	1	0	-1	0
chr5	134269840	134273840	TU68153	G33005	+	0	0	0	0
chr5	134292664	134296664	TU68200	G33021	+	0	0	0	0
chr5	134299803	134303803	TU68212	G33025	+	0	0	-1	0
chr5	134335603	134339603	TU68055	G32952	-	1	0	0	0
