#Chrom	Start	End	TransposableElementTranscript	TransposableElementSymbol	Strand	2cell.GG.WT	2cell.AG.WT	Morula.GG.WT	Morula.AG.WT	ICM.GG.WT	ICM.AG.WT	TE.GG.WT	TE.AG.WT	Morula.GG.K9Dplt	Morula.AG.K9Dplt
chr9	59957417	59962061	TU87955	G42634	-	3.61082	2.88694	0.212466	0.0271541	0	0	0	0	0.0827026	0.248535
chr9	59957417	59962061	TU87957	G42634	-	3.61082	2.88694	0.212466	0.0271541	0	0	0	0	0.0827026	0.248535
chr9	59957417	59962061	TU87958	G42634	-	3.61082	2.88694	0.212466	0.0271541	0	0	0	0	0.0827026	0.248535
chr9	59957417	59962061	TU87960	G42634	-	3.61082	2.88694	0.212466	0.0271541	0	0	0	0	0.0827026	0.248535
chr9	64102223	64103470	TU87973	G42637	-	0.364386	1.79676	1.60011	2.97771	0	0	0	0.79964	2.60739	1.02597
chr9	64101452	64103470	TU87975	G42637	-	0	0.136191	0.336855	0	1.56234	0	0	0	0	0
chr9	63850900	63971600	TU87979	G42640	+	1.02195	0.602552	1.85333	1.14121	2.05381	2.07565	2.21392	2.25982	2.07485	1.86209
chr9	64064243	64088588	TU87985	G42642	+	0.0393724	0.0769695	0.0205318	0	0	0	0	0	0	0
chr9	64039777	64088588	TU87987	G42642	+	0.0754185	0.105142	0.207476	0.181845	0.0717627	0.120352	0.260628	0.20581	0.528571	0.455579
chr9	64085008	64088588	TU87988	G42642	+	0.512311	1.25496	0.230203	0.572728	0.484396	0	0.646163	0.401266	0.849999	1.20831
chr9	64255546	64258205	TU87989	G42643	+	1.03539	0.352759	0.884403	0.961253	0	0	0	0.649845	0	0
chr9	64261522	64263419	TU87995	G42646	-	0.293959	0.887369	0	0	0	0	0	1.25862	0	0.271027
chr9	59957417	59962061	TU87998	G42634	-	3.61082	2.88694	0.212466	0.0271541	0	0	0	0	0.0827026	0.248535
chr1	7314653	7396503	TU88	G44	-	0	0	0.000961476	0.000961476	0.0989585	0.383313	0.214125	0.180997	0.0982848	0.0290405
chr9	64088261	64100642	TU88005	G42651	-	0.0200577	0.129349	0	0.252577	0	0	0	0	0.285698	0.159629
chr9	64269668	64272666	TU88006	G42652	+	0.0639631	1.79069	0	0.382206	1.55761	0	0	0.772871	0.331705	1.40835
chr9	63189858	63190508	TU88010	G42654	+	0.787432	1.47228	0	0	0	0	0	0	0	0
chr9	64344352	64347442	TU88014	G42656	+	0.547614	0.394843	1.3787	0	0	0	0	0	0.746313	0.451717
chr9	64268146	64272532	TU88016	G42659	-	0.0579701	0.301471	2.09266	0.787154	0	0	0.578858	0	0.203514	0.430107
chr9	62358216	62361186	TU88022	G42660	-	0.456981	0.748976	0	0	0	0	0	0	0.298658	0.835924
chr9	64351503	64366154	TU88027	G42664	-	0.502161	0.983167	0.0519521	0.041243	0	0	0	0	0.246712	0
chr9	63024826	63025504	TU88031	G42667	+	0	2.14893	0	0	0	0	0	0	0	0
chr9	64794344	64795861	TU88043	G42671	-	1.37648	0.332507	0	0	0	0	0	0	0	0
chr9	64772277	64774939	TU88056	G42675	+	0	0	0.660533	1.325	0	0	1.00839	0	0	1.26883
chr9	61260945	61370539	TU88059	G42677	-	0.00384207	0.165558	0	0.00575927	0	0	0	0	0.0250288	0.0356239
chr9	61313768	61370539	TU88060	G42677	-	0.0148314	0.028852	0.0129262	0.121679	0	0.00671692	0	0.041243	0.0100637	0.0528796
chr9	61280462	61370539	TU88061	G42677	-	0.00384207	0	0	0	0	0	0	0	0.0861044	0
chr9	61313768	61370539	TU88062	G42677	-	0.0148314	0.028852	0.0129262	0.121679	0	0.00671692	0	0.041243	0.0100637	0.0528796
chr9	61298203	61299731	TU88064	G42677	-	0	1.15121	0	0	0	0	0	0	0	0.634748
chr9	61260945	61370539	TU88065	G42677	-	0.00384207	0.165558	0	0.00575927	0	0	0	0	0.0250288	0.0356239
chr9	61313768	61370539	TU88068	G42677	-	0.0148314	0.028852	0.0129262	0.121679	0	0.00671692	0	0.041243	0.0100637	0.0528796
chr9	61280462	61299731	TU88069	G42677	-	0.0205318	0.212383	0	0.015783	0	0	0	0	0.134221	0
chr9	61280462	61299731	TU88070	G42677	-	0.0205318	0.212383	0	0.015783	0	0	0	0	0.134221	0
chr9	61313768	61370539	TU88071	G42677	-	0.0148314	0.028852	0.0129262	0.121679	0	0.00671692	0	0.041243	0.0100637	0.0528796
chr9	61313768	61370539	TU88072	G42677	-	0.0148314	0.028852	0.0129262	0.121679	0	0.00671692	0	0.041243	0.0100637	0.0528796
chr9	65292927	65293946	TU88075	G42681	+	1.21909	2.42196	0	0	0	0	0	2.62129	0	0
chr10	81842070	81843776	TU8810	G4318	-	2.46083	3.97269	1.72392	0	0	0.124328	0.265837	1.16714	0.00144197	0
chr9	65189087	65189830	TU88106	G42692	+	0	3.93093	0	0	0	0	0	0	0	0
chr10	81835931	81843776	TU8811	G4318	-	1.19598	1.6643	1.43171	1.54333	0	0	0	0.231023	1.18428	1.55745
chr9	66076064	66083969	TU88117	G42697	+	0.366252	0.52647	0	0	0	0	0.728864	0.356144	0.219091	0.864731
chr9	65496615	65497852	TU88126	G42703	+	5.71317	5.61165	2.09356	3.17829	0	0	0	0	1.51096	2.49697
chr9	65496615	65499939	TU88127	G42703	+	2.50394	3.1235	0.292782	0.0872365	0	0	0	0	0.721591	0.461878
chr10	81840508	81843776	TU8813	G4318	-	0.541019	0	0	0	0	0	0	0	0	0
chr9	65895702	65896107	TU88132	G42707	+	3.93995	5.74256	5.99999	6.32893	6.15002	5.7018	5.16068	7.06135	7.33732	7.5012
chr9	64749749	64758702	TU88134	G42708	+	2.22146	2.11636	0.180148	0	0.0280976	0	0.108357	0.369606	0.799502	0.962241
chr9	65336369	65339103	TU88135	G42709	-	3.42622	1.87042	3.38354	3.80443	0.668724	0.6107	0.258619	0.799916	4.77078	4.65417
chr9	64749749	64758702	TU88137	G42708	+	2.22146	2.11636	0.180148	0	0.0280976	0	0.108357	0.369606	0.799502	0.962241
chr9	64749749	64758702	TU88138	G42708	+	2.22146	2.11636	0.180148	0	0.0280976	0	0.108357	0.369606	0.799502	0.962241
chr10	81837883	81843776	TU8814	G4318	-	0	0	0	0	0	0.127853	0	0	0	0
chr9	64749749	64765758	TU88140	G42708	+	1.51113	0.760774	0	0.176323	0	0.171207	0.273018	0	0.257011	0.197027
chr9	64749749	64758702	TU88141	G42708	+	2.22146	2.11636	0.180148	0	0.0280976	0	0.108357	0.369606	0.799502	0.962241
chr9	66324380	66327590	TU88146	G42713	-	0	0	0	0	0	0	0	0	0	0
chr9	66324380	66325619	TU88148	G42713	-	3.08276	2.48254	2.25409	3.21599	0	0	0	0	0	0
chr10	81835931	81843776	TU8815	G4318	-	1.19598	1.6643	1.43171	1.54333	0	0	0	0.231023	1.18428	1.55745
chr9	57622999	57626079	TU88150	G42714	-	0.442899	1.42126	0	0	0	0	1.44484	0	0.93885	1.28747
chr9	64758786	64760148	TU88152	G42715	-	1.97061	1.96886	0.709291	0	0	2.51988	0	1.23858	0.645241	0
chr9	66299057	66302005	TU88166	G42720	+	3.50016	3.4147	0.291604	0.207476	0	0	0	0	0.320196	0.597412
chr9	56252588	56254432	TU88169	G42721	-	0	0.226755	1.21764	0.335712	0	0	0	0	0	0
chr9	56403147	56405589	TU88175	G42723	-	0.482676	2.55881	2.04358	0	0	0	0	0.428678	0	0
chr9	64674062	64680478	TU88178	G42725	-	0.15056	0.332278	0.115033	0	0	0	0	0	0	0.590083
chr9	64674062	64676869	TU88179	G42725	-	0.0922074	0.852319	1.12146	1.76256	1.7941	0.415759	2.99633	3.1157	0.335712	1.25419
chr9	64405292	64406107	TU88182	G42728	-	0.639387	0	0	0.669329	0	0	0	0	0	0
chr9	66953954	66954569	TU88185	G42731	-	1.08361	0.535257	0	0	0	0	0	0	0	0
chr9	66540461	66543093	TU88198	G42734	+	1.36289	2.43648	2.02633	0.983313	2.33695	2.43314	2.94804	2.6356	1.7822	0.533729
chr9	65705541	65708732	TU88199	G42735	+	0.364759	0.796432	0.165644	1.28372	0.840228	0	0	0	0.27858	0.580145
chr10	82046614	82048015	TU8820	G4322	-	3.03433	1.04124	3.48697	2.26133	4.47612	0	3.40336	0	3.44917	4.50872
chr9	64438571	64440385	TU88201	G42737	-	5.15901	5.31163	2.39039	4.29854	0	0	0	3.07901	3.5659	2.59367
chr9	65713032	65714201	TU88206	G42741	+	1.56446	2.82534	0	1.38608	0	0	0	0	0	0
chr9	66992520	66993988	TU88209	G42743	-	2.8474	0.741747	0.871581	0	0	0	0	0	0	0
chr10	82043925	82047597	TU8821	G4322	-	0	0	0	0	0	0	0	0	0	0
chr9	64469342	64476059	TU88210	G42744	-	0.212466	0	0	0	0	0	0	0	0.264837	0
chr10	82158813	82160878	TU8822	G4323	+	2.74932	1.28783	2.9652	3.70059	1.91291	0	1.20101	0.505891	0.451541	2.18047
chr9	67198624	67199088	TU88228	G42750	-	8.39592	9.23242	5.30507	6.25773	4.76355	4.67061	5.81095	5.97215	5.89293	5.18764
chr9	67351239	67352624	TU88229	G42751	+	0	0.558366	0	0	0	0	0	0	0	0
chr10	82043925	82045834	TU8823	G4322	-	0.268634	1.84431	0.913033	0	0	0	0	0	3.39087	0
chr9	65477831	65480356	TU88235	G42754	-	1.44042	1.30906	0	0	0.388098	0	0	0	0	0
chr9	65738253	65756681	TU88236	G42755	+	0.39689	0.555816	0.0200577	0.413233	0	0.064423	0.0528796	0	0.0531113	0.240009
chr9	65753523	65762668	TU88237	G42755	+	1.33247	1.07231	0	0	0.119024	0	0	0	0.197236	0.414316
chr10	82158411	82160878	TU8824	G4323	+	0	0.354114	0	0.457682	0	0	0	0	0	0
chr9	67634033	67638954	TU88240	G42757	+	0.521721	0.332049	0.80708	0.270629	0.796321	1.88479	1.73523	1.32788	0.194717	0.290818
chr9	67691391	67693915	TU88246	G42760	-	0	1.19912	0	0	0	0	0	0	0	0.297876
chr9	67133562	67163779	TU88247	G42761	+	0.35012	0.128293	0.126532	0.200797	0.032336	0.0899501	0	0	0.370164	0.00432161
chr9	67133562	67187839	TU88248	G42761	+	1.20623	0.678793	0.0110185	0	0	0	0.040308	0	0	0.0680975
chr9	67133562	67165980	TU88249	G42761	+	0.308788	0.7589	0	0	0	0	0	0	0.239398	0.378142
chr10	82043925	82048015	TU8825	G4322	-	0	0	0	0	0	0	0	0	0	0
chr9	67747330	67748736	TU88253	G42764	-	5.80282	5.70926	0.54465	1.50216	0	0.470233	0.756169	1.1177	1.07998	2.16939
chr9	68900427	68902890	TU88260	G42769	-	0	0.529871	0	0	0	0	0	0.873682	0	1.10322
chr9	69057774	69069458	TU88266	G42774	-	0	0	0	0	0	0	0	0	0	0
chr10	82166116	82166868	TU8827	G4325	+	2.15229	0	0.577248	0	0	0	0	1.33933	0	0
chr9	69057774	69069991	TU88270	G42774	-	0.897886	0	0	0	0	0	0	0	0	0.23307
chr9	69057774	69068776	TU88273	G42774	-	0.569815	0.420509	0.080885	0.203306	0	0	0.0885939	0	0.158983	0
chr9	68408671	68471306	TU88284	G42778	+	0.0407756	0.018919	0.0699313	0	0	0.0440443	0	0.0342157	0.25882	0.0276259
chr9	68757201	68760786	TU88285	G42779	+	0.687359	1.11383	0.143611	0	0	0	0	0	0.264837	0
chr9	68408671	68536326	TU88286	G42778	+	0.00192231	0.0137838	0.0229004	0.00144197	0	0	0	0.0191088	0.0363275	0.00767393
chr9	68408671	68535522	TU88289	G42778	+	0.0384362	0.0149265	0.0129262	0.00958605	0	0	0	0.0129262	0.163499	0.0356239
chr9	67618840	67630131	TU88293	G42782	+	0.435806	0.0930192	0.0881416	0.0671798	0.0967116	0.257011	0	0	0.0861044	0
chr9	70056257	70064449	TU88294	G42783	-	0.173767	0	0	0	0	0.113256	0	0	0.219091	0
chr9	68409017	68419274	TU88301	G42788	+	0.0890461	0	0.106572	0	0	0	0	0	0	0
chr9	68418480	68419274	TU88302	G42788	+	3.44639	4.28527	0	0	0	0	0	0	0.982948	2.99156
chr9	68409017	68415473	TU88303	G42788	+	0	0.401194	0	0.126092	0	0	0	0	0	0
chr9	70514920	70528170	TU88304	G42789	-	0.536716	0.989139	0.186078	0.355016	0.0735918	0.0699313	0	0.0804303	0.157044	0.562018
chr9	66912752	66914278	TU88317	G42795	-	0.439357	2.38698	0	0	0	0	0	0	0.608336	0
chr9	67246369	67248918	TU88323	G42798	+	1.39085	0.71352	0	2.08497	0.746456	1.53655	0	0	0.369048	0.373695
chr9	71069437	71076302	TU88326	G42799	+	0.283329	0.0440443	0	0	0	0	0	0	0	0
chr9	64220689	64226052	TU88328	G42801	-	0.403086	0.658828	0.345207	0.872894	0	0	0	0.189034	0.474566	0.304511
chr9	71779461	71809185	TU88343	G42812	-	0.0342157	0.105946	0	0	0	0	0	0	0.280956	0.225686
chr9	71841482	71844064	TU88346	G42814	+	1.33228	1.9542	1.62012	0.237564	1.32154	0	0.740424	0	0.896466	0.208725
chr9	72254643	72255912	TU88366	G42820	+	0	0.869635	2.32529	0.812293	1.63815	0	1.23307	3.38354	2.23986	2.02467
chr9	59486524	59488486	TU88367	G42821	-	4.499	5.44396	0	0.91533	0	0.478195	0	1.71648	0	1.13313
chr9	57392712	57395361	TU88368	G42822	-	0	1.50924	0	0.231432	0	0	0	0	0.758303	0.178874
chr9	72236013	72237681	TU88371	G42824	+	0.714868	1.73162	0.0463746	0.000480818	0	0	0.768643	0	2.15575	0
chr9	72378850	72384910	TU88381	G42828	+	0.267835	0.0251706	0	0	0	0	0	0	0	0
chr9	72378850	72383004	TU88383	G42828	+	0.217438	1.06956	0.0913049	0	0	0.151859	0	0	0	0
chr9	65455240	65455876	TU88393	G42833	+	0	1.98463	0	3.56702	0	0	1.86328	0	0	0
chr9	72207706	72229638	TU88396	G42834	-	0.127413	0.0440443	0.474047	0.474047	0	0	0.536716	0.185232	0.599794	0.684071
chr9	69476370	69479637	TU88397	G42835	-	2.40381	0.374511	0.828902	0.0890461	0	0	0	0	0.516015	0.945358
chr10	81846454	81858957	TU8841	G4331	+	2.30646	2.13822	4.29109	4.10573	4.44004	4.71157	4.6438	4.53196	4.58129	5.10252
chr9	72640942	72641719	TU88416	G42842	-	1.48285	0	0	0.84559	0	0	0	1.13049	0	0
chr9	72780417	72787523	TU88422	G42845	+	0.165644	0.133827	0.238379	0.187768	0.433672	0	0	0	0.618239	0.199541
chr9	72888906	72892176	TU88424	G42847	-	0.323466	0.365804	1.66888	0.537048	0	0	0.853064	1.35031	1.46415	1.43242
chr9	72174492	72175800	TU88427	G42849	+	5.54822	5.53431	7.25136	7.16079	7.76502	8.22853	7.8948	7.36243	7.44218	7.78408
chr9	72143997	72150602	TU88429	G42850	+	1.82904	1.6248	0.185655	0.0370307	0	0.0949116	0	0	0.146003	0.364386
chr10	81855475	81858957	TU8843	G4331	+	2.13203	3.50696	2.22877	4.62162	0	0	1.17909	0.00384207	3.2794	5.92517
chr9	72145153	72145717	TU88431	G42852	+	0	3.91732	0	0	0	0	0	0	0	0
chr9	71123859	71125702	TU88433	G42853	+	2.47327	1.92425	1.00072	0.14274	0	0	0	0	0	0
chr9	71123859	71128915	TU88434	G42853	+	0.35464	0.159629	0	0.119909	0	0	0	0	0	0
chr9	71123859	71128915	TU88435	G42853	+	0.35464	0.159629	0	0.119909	0	0	0	0	0	0
chr9	69911884	69918901	TU88436	G42854	-	0.0542697	0.217603	0.000480818	0.0699313	0	0	0	0	0	0.000961476
chr9	69911884	69918901	TU88437	G42854	-	0.0542697	0.217603	0.000480818	0.0699313	0	0	0	0	0	0.000961476
chr9	69911884	69918901	TU88438	G42854	-	0.0542697	0.217603	0.000480818	0.0699313	0	0	0	0	0	0.000961476
chr9	69911884	69918901	TU88439	G42854	-	0.0542697	0.217603	0.000480818	0.0699313	0	0	0	0	0	0.000961476
chr10	81855475	81858957	TU8844	G4331	+	2.13203	3.50696	2.22877	4.62162	0	0	1.17909	0.00384207	3.2794	5.92517
chr9	72794264	72801898	TU88441	G42855	+	0.209557	0.155749	0.295527	0.270629	0.500462	0.314213	0.0967116	0.313052	0.258217	0.488172
chr9	72794264	72794634	TU88443	G42855	+	1.67582	3.34682	6.0809	5.52123	0	4.62885	4.30458	6.70584	6.71934	7.31133
chr9	71137244	71422212	TU88449	G42861	+	0.623243	0.531269	1.26983	1.25942	0.0754185	0.0735918	0.166073	0.21205	1.51728	1.29944
chr10	82616669	82617782	TU8845	G4333	-	0	0	0	0.279768	0	0	0	1.95407	0	0
chr9	71421073	71422212	TU88451	G42861	+	5.79942	6.22224	3.92413	4.78759	0.978684	0.558757	0.857318	0	5.84178	3.56133
chr9	72213146	72253099	TU88452	G42862	-	0.163928	0.0846086	0.263435	0.245293	0	0.0309246	0.194507	0	0.136848	0.0817941
chr9	72213146	72233332	TU88453	G42862	-	0.0449769	0.183963	0	0	0.564622	0	0.00432161	0	0.982583	0
chr9	72213146	72253099	TU88454	G42862	-	0.163928	0.0846086	0.263435	0.245293	0	0.0309246	0.194507	0	0.136848	0.0817941
chr9	72225773	72241628	TU88455	G42862	-	0.230203	0.483571	0.106125	0	0	0	0.0496308	0.115477	0.65306	0.237156
chr9	72213146	72242181	TU88456	G42862	-	0	0.0186342	0	0	0	0	0	0	0	0
chr9	72213095	72249537	TU88457	G42862	-	0.0922074	0.00748258	0	0.19072	0.0252651	0.0195833	0	0.0426443	0	0.077243
chr9	72213146	72230401	TU88458	G42862	-	0.365879	0.219091	0.381837	0.407443	0.23307	0.12521	0.0926585	0.0876891	0.503858	0.181421
chr9	72213146	72249537	TU88459	G42862	-	0.188612	0.0200577	0	0.267835	0.0421774	0.0285692	0	0.0598167	0	0.107465
chr9	72773579	72779253	TU88463	G42864	-	0.412872	0.0123541	3.00294	3.00678	1.68377	0.0379679	1.21764	1.12543	1.42008	1.88101
chr9	72773579	72779253	TU88465	G42864	-	0.412872	0.0123541	3.00294	3.00678	1.68377	0.0379679	1.21764	1.12543	1.42008	1.88101
chr9	72769460	72779253	TU88467	G42864	-	0.0257376	0.311503	2.32443	1.34577	0	0	0.164786	0.542671	0	0.996389
chr9	72773579	72779253	TU88469	G42864	-	0.412872	0.0123541	3.00294	3.00678	1.68377	0.0379679	1.21764	1.12543	1.42008	1.88101
chr9	73346470	73372396	TU88470	G42867	+	0.313439	0.535854	0.151859	0.0854247	0	0	0	0	0.533065	0.224863
chr9	73105389	73107255	TU88479	G42870	-	1.04007	0.79776	7.07585	7.48065	4.73413	5.9981	5.87274	5.50541	5.53507	5.73251
chr9	73105233	73107255	TU88480	G42870	-	0	0	2.23756	3.86859	0	0	0	0	0	0
chr9	74081848	74093808	TU88482	G42872	+	0	0.0761486	0.0313952	0	0	0	0.16907	0	0.0751903	0
chr9	74364166	74366015	TU88488	G42877	+	0.145786	0.253142	2.61227	0.343313	3.18036	2.32807	2.37007	2.3787	1.56535	3.20435
chr9	71156636	71160573	TU88489	G42878	+	0	1.12988	0	0	0	0	0	0	0	0
chr9	71156636	71160573	TU88490	G42878	+	0	1.12988	0	0	0	0	0	0	0	0
chr9	74388456	74418187	TU88491	G42879	-	0.0356239	0.0946415	0.00863031	0	0	0	0	0.0295118	0.280956	0.1137
chr9	71157936	71160573	TU88494	G42878	+	2.06684	2.2578	0	0	0	0	0.298658	0.237156	0	0.440066
chr9	71158901	71160573	TU88495	G42878	+	2.68122	4.16271	0.051024	1.26504	2.72203	0	0	1.78492	0	0
chr9	69911884	69918901	TU88496	G42854	-	0.0542697	0.217603	0.000480818	0.0699313	0	0	0	0	0	0.000961476
chr9	71150461	71160573	TU88498	G42878	+	0	0	0	0	0	0	0	0	0	0
chr9	69896698	69918901	TU88500	G42854	-	0.0124495	0.235114	0.00863031	0	0	0	0	0	0.0306892	0.0247925
chr9	71150461	71158247	TU88501	G42878	+	0.631648	0.055751	0.58368	0.80543	0	0.268235	0	0.221568	0.844386	2.14056
chr9	71150461	71151206	TU88502	G42878	+	0.0840643	1.71229	0	1.83485	0	0	4.41093	0	0	0
chr9	69918450	69918901	TU88503	G42854	-	6.86699	8.29516	2.39003	4.41181	2.44978	0	1.97868	0	0	0
chr9	69911884	69918901	TU88504	G42854	-	0.0542697	0.217603	0.000480818	0.0699313	0	0	0	0	0	0.000961476
chr9	69911884	69913327	TU88506	G42854	-	1.76199	4.31541	0.375178	1.16285	0	0	0	0	0	0
chr9	69911884	69918901	TU88507	G42854	-	0.0542697	0.217603	0.000480818	0.0699313	0	0	0	0	0	0.000961476
chr9	74622716	74675580	TU88509	G42883	-	0.208309	0.0146409	0.550901	0.19996	0.311503	0.036093	0.256608	0.333424	0.445727	0.228973
chr9	69911884	69918901	TU88512	G42854	-	0.0542697	0.217603	0.000480818	0.0699313	0	0	0	0	0	0.000961476
chr9	69896698	69918901	TU88513	G42854	-	0.0124495	0.235114	0.00863031	0	0	0	0	0	0.0306892	0.0247925
chr9	69911884	69918901	TU88515	G42854	-	0.0542697	0.217603	0.000480818	0.0699313	0	0	0	0	0	0.000961476
chr9	69896698	69918901	TU88516	G42854	-	0.0124495	0.235114	0.00863031	0	0	0	0	0	0.0306892	0.0247925
chr9	74712301	74724955	TU88517	G42885	-	0	0.235605	0.0295118	0.047771	0	0	0	0	0	0
chr9	69896698	69918901	TU88518	G42854	-	0.0124495	0.235114	0.00863031	0	0	0	0	0	0.0306892	0.0247925
chr9	74712301	74718385	TU88520	G42885	-	0.34861	0.31429	0	0	0	0	0	0	0	0.164357
chr9	74785459	74816916	TU88531	G42888	-	0.190299	0.0040339	0.0119726	0	0.0309246	0.0195833	0.0309246	0	0.414136	0.30529
chr9	72791168	72795709	TU88533	G42890	-	1.34691	0.635987	0.829444	0.458032	0	0	0.173341	0.320773	0.240009	0.794658
chr9	72789887	72796824	TU88534	G42890	-	1.85851	0.938549	0.208725	0	0	0	0.143176	0	0.264236	0
chr9	72791168	72796824	TU88535	G42890	-	0.0332762	0.166587	0	0.16135	0	0	0	0	0	0
chr9	72791168	72797347	TU88536	G42890	-	0.237564	0.0690147	0	0	0	0	0	0	0	0.0290405
chr9	72791168	72795709	TU88537	G42890	-	1.34691	0.635987	0.829444	0.458032	0	0	0.173341	0.320773	0.240009	0.794658
chr9	72791168	72796824	TU88538	G42890	-	0.0332762	0.166587	0	0.16135	0	0	0	0	0	0
chr10	81856582	81858994	TU8855	G4337	-	5.83517	6.11742	6.60861	8.17852	4.76361	6.20592	5.32041	5.85807	5.50031	7.92503
chr9	71168772	71208035	TU88551	G42898	+	0	0	0	0	0.250153	0	1.13159	0.809826	0	0
chr9	71172090	71208035	TU88552	G42898	+	0	0	0.0153073	0.0653425	0.206643	0	0.885444	0.124328	0	0.441838
chr9	71176544	71208035	TU88553	G42898	+	0	0.0451634	0	0.475777	0.154021	1.52423	0.000480818	0	0	0
chr9	73124142	73263577	TU88561	G42902	+	0.410341	0.231924	1.13794	1.49279	0	1.21558	0.279372	0.884142	0.686164	0.971835
chr9	73124142	73342157	TU88562	G42902	+	0.124769	0.14483	0.599953	0.204975	0.483364	0.187345	0.350874	0.325386	0.614945	0.329219
chr9	73334729	73342157	TU88563	G42902	+	0.458732	0.406646	0	0	0.152724	0	0.839691	0.209973	0	0
chr9	74877142	74878677	TU88565	G42904	-	1.19388	1.12433	0	0	0	0	0	0	0	0
chr9	75575596	75585129	TU88576	G42908	+	1.03328	1.46279	1.6437	0.170352	0.830255	1.50775	0.556143	0.74215	1.28895	0.225686
chr9	75928323	75928882	TU88578	G42909	+	0	0.606916	0	0	0	0	0	3.21283	0	0
chr9	75490169	75497705	TU88588	G42914	+	0	0	0	0	0	0	0	0	0	0
chr9	75490169	75506190	TU88589	G42914	+	4.88764	3.78063	6.55742	5.66917	6.69505	6.24204	7.05659	6.74461	6.06197	5.58952
chr9	76721253	76739049	TU88591	G42916	-	0.329602	0.186501	1.36923	0.292389	0.667514	0.617298	0.998316	0.92042	1.09491	0.870266
chr9	72791168	72797347	TU88598	G42890	-	0.237564	0.0690147	0	0	0	0	0	0	0	0.0290405
chr9	77732885	77733793	TU88603	G42921	-	0	0	0	0	0	0.763553	0	1.94186	2.55152	1.35426
chr9	77729196	77729634	TU88604	G42922	+	2.02456	1.6054	0	1.49091	0	3.72061	0	0	0	0
chr9	78000998	78006500	TU88608	G42925	+	0.0459089	0.13014	0	0	0.525067	0	0	1.03445	0.470407	0.811745
chr9	78042148	78043560	TU88609	G42926	-	0	1.97988	0	0	0	0	0	0	0.622462	0
chr10	82806041	82806693	TU8863	G4342	-	1.18735	0	0	0	0	0	0	0	0	0
chr9	65961236	65962429	TU88643	G42941	+	2.85306	3.77701	0	0.233888	0	0	4.36425	3.8212	0.735522	1.52824
chr9	75470857	75471455	TU88648	G42943	-	3.59654	3.57522	0	0	0	0	0	0	0	1.28649
chr9	78176748	78178860	TU88659	G42948	+	1.46798	1.70797	2.13871	2.00096	2.13225	0.443607	1.30373	4.08418	2.19692	2.69049
chr9	78176571	78178860	TU88662	G42948	+	1.04661	0.890797	1.37091	0	0	0	0.622618	0	0	1.65932
chr9	78176571	78177229	TU88664	G42948	+	1.33743	0	0	0	0	0	2.48095	2.73429	0	0
chr9	75763590	75769965	TU88689	G42955	+	0.908941	1.22367	1.29572	0.57111	0	0	0	0	0	0
chr9	75718045	75719484	TU88690	G42956	+	0.192825	2.44047	0	0	0	0	0	0	0	0
chr9	75770638	75772018	TU88698	G42960	+	0	0	0.703101	0	0	0	0	0	0	0
chr10	81654522	81655489	TU8871	G4347	-	0.535389	2.60971	0.802951	1.16672	0.992768	1.83673	1.2552	0.901494	1.6227	2.69094
chr9	78335378	78336090	TU88712	G42965	+	0	1.40229	0	0	0	0	0	0	0	0
chr10	81035319	81036976	TU8872	G4348	-	0.406718	0.80752	2.13575	1.38276	0	0	0	0.598048	1.22435	0.948601
chr9	75372270	75385711	TU88720	G42969	+	0.149693	0.356144	0.684968	0.423309	0.341037	0.250153	1.01459	0.562018	0.679874	0.212881
chr9	75383123	75385711	TU88721	G42969	+	1.34047	1.15069	2.40445	2.45435	2.92264	0	2.61957	1.89608	1.74825	0
chr9	75330801	75342880	TU88741	G42976	-	1.19262	1.55591	0.669934	0.110586	0	0	0	0.311503	0.0745054	0.257815
chr9	78389358	78393949	TU88743	G42977	+	0.884403	0.62798	0.0827026	0	0.210804	0.137066	0.153157	0	0	0.116365
chr9	77972844	77974369	TU88758	G42981	-	9.31394	9.29615	7.42119	7.8205	3.62982	4.3484	4.91764	5.90224	7.31323	6.97661
chr9	77963229	77975202	TU88759	G42982	-	2.0523	2.68477	1.30393	2.70066	0.902781	2.61157	1.48646	1.55385	1.55925	2.10187
chr9	75317115	75321760	TU88761	G42983	-	0.726831	0.0654344	0	0.121236	0	0	0.151426	0	0.192194	0
chr9	77965290	77967492	TU88763	G42984	-	0	0	0	0	0	0	0	0	0	0
chr9	70528448	70540469	TU88764	G42985	+	1.61101	1.74812	1.00935	1.49433	0.577248	0.734944	0.269432	0.721008	2.03051	1.7948
chr9	77964497	77965231	TU88766	G42987	-	0	1.18954	0	2.28983	2.16221	0	0	0	0	0
chr9	64997300	64997838	TU88778	G42992	-	1.81844	3.42659	0	2.16672	2.65512	4.86295	0	4.58362	0	0
chr9	71997705	71999932	TU88788	G42998	-	1.3627	2.56779	2.82701	4.01331	1.976	1.3471	1.87683	3.19419	2.57592	2.67099
chr9	79539843	79542922	TU88794	G43003	+	0.0708473	0.119555	0.0556584	0	0	0	0	0	0.0962619	0
chr9	79539843	79540455	TU88795	G43003	+	4.93559	4.82745	3.00899	1.61495	0	0	0	0	1.35699	0
chr9	79539843	79542922	TU88797	G43003	+	0.0708473	0.119555	0.0556584	0	0	0	0	0	0.0962619	0
chr9	79539843	79542922	TU88799	G43003	+	0.0708473	0.119555	0.0556584	0	0	0	0	0	0.0962619	0
