#Chrom	Start	End	RefSeq	GeneSymbol	Strand	2-cell	Morula	ICM	TE
chr9	54732549	54736549	NM_001025375	Wdr61	-	0	0	0	0
chr9	54732549	54736549	NM_001025376	Wdr61	-	0	1	0	0
chr9	54732549	54736549	NM_023191	Wdr61	-	1	0	0	0
chr9	54762748	54766748	NM_001284507	Crabp1	+	0	0	0	0
chr9	54762748	54766748	NM_013496	Crabp1	+	0	0	0	0
chr9	54861755	54865755	NM_022655	Ireb2	+	0	0	0	0
chr9	54915290	54919290	NM_177351	Hykk	+	0	0	0	0
chr9	54948859	54952859	NM_011966	Psma4	+	0	1	0	0
chr9	54948954	54952954	NM_145229	AY074887	-	0	0	0	0
chr9	54978880	54982880	NM_176844	Chrna5	+	0	0	0	0
chr9	54979488	54983488	NM_001373901	Chrna5	+	0	0	0	0
chr9	54979488	54983488	NM_001373902	Chrna5	+	0	0	0	0
chr9	55024562	55028562	NM_145129	Chrna3	-	0	0	0	0
chr9	55046544	55050544	NM_148944	Chrnb4	-	0	0	0	0
chr9	55147369	55151369	NM_001346657	Ube2q2	+	-1	-1	0	-1
chr9	55147369	55151369	NM_180600	Ube2q2	+	0	0	0	0
chr9	55148083	55152083	NM_001346658	Ube2q2	+	0	0	1	0
chr9	55206935	55210935	NM_028049	Fbxo22	+	0	0	0	0
chr9	55281625	55285625	NM_032002	Nrg4	-	0	0	0	0
chr9	55324913	55328913	NM_001357568	Tmem266	+	0	0	0	0
chr9	55324913	55328913	NM_172923	Tmem266	+	0	0	0	0
chr9	55510243	55514243	NM_145615	Etfa	-	0	0	0	0
chr9	55539149	55543149	NM_027397	Isl2	+	0	1	0	0
chr9	55554780	55558780	NM_001357653	Scaper	-	0	0	0	0
chr9	55936119	55940119	NM_001081341	Scaper	-	0	0	0	0
chr9	55936119	55940119	NM_001357652	Scaper	-	0	0	0	0
chr9	55978932	55982932	NM_183111	4930563M21Rik	-	0	0	0	0
chr9	56025636	56029636	NR_033529	Gm7444	+	0	0	0	0
chr9	56039845	56043845	NM_001278274	Rcn2	+	0	0	0	0
chr9	56039845	56043845	NM_011992	Rcn2	+	0	1	1	0
chr9	56087976	56091976	NM_011193	Pstpip1	+	0	0	0	0
chr9	56159070	56163070	NM_019793	Tspan3	-	0	1	0	0
chr9	56416050	56420050	NM_172924	Peak1	-	0	0	0	0
chr9	56416619	56420619	NM_025812	Hmg20a	+	0	0	0	0
chr9	56633648	56637648	NM_001311076	Lingo1	-	0	0	0	0
chr9	56794310	56798310	NM_001361115	Lingo1	-	0	0	0	0
chr9	56794310	56798310	NM_001361116	Lingo1	-	0	0	0	0
chr9	56794310	56798310	NM_001361117	Lingo1	-	0	0	0	0
chr9	56794310	56798310	NM_001361118	Lingo1	-	0	0	0	0
chr9	56794310	56798310	NM_001361119	Lingo1	-	0	0	0	0
chr9	56794310	56798310	NM_001361120	Lingo1	-	0	0	0	0
chr9	56794310	56798310	NM_181074	Lingo1	-	0	0	0	0
chr9	56849963	56853963	NM_198673	Odf3l1	-	0	0	0	0
chr9	56851814	56855814	NM_001374681	Odf3l1	-	0	0	0	0
chr9	56863104	56867104	NM_139001	Cspg4	+	0	0	0	0
chr9	56926371	56930371	NM_175483	Snx33	-	0	0	0	0
chr9	56935500	56939500	NM_133976	Imp3	+	0	0	0	0
chr9	56948908	56952908	NM_178374	Snupn	+	0	0	0	0
chr9	56992968	56996968	NM_019651	Ptpn9	+	0	0	0	0
chr9	57069966	57073966	NR_045886	Gm10658	-	0	0	0	0
chr9	57070040	57074040	NM_001110351	Sin3a	+	0	0	0	0
chr9	57074049	57078049	NR_152107	2700012I20Rik	-	0	0	0	0
chr9	57074376	57078376	NM_001110350	Sin3a	+	0	0	0	0
chr9	57074376	57078376	NM_001357754	Sin3a	+	-1	0	0	0
chr9	57074376	57078376	NM_011378	Sin3a	+	0	0	0	0
chr9	57128777	57132777	NM_028636	Man2c1	+	0	0	0	0
chr9	57129290	57133290	NR_102289	Man2c1os	-	0	0	-1	0
chr9	57146305	57150305	NM_001357409	Neil1	-	0	0	0	0
chr9	57146305	57150305	NM_028347	Neil1	-	0	0	0	0
chr9	57146305	57150305	NR_151685	Neil1	-	0	0	0	0
chr9	57156299	57160299	NM_025417	Commd4	-	0	0	0	0
chr9	57173275	57177275	NR_033784	1700041C23Rik	+	0	0	0	0
chr9	57234556	57238556	NM_001014398	Trcg1	+	0	0	0	0
chr9	57260599	57264599	NM_028820	1700017B05Rik	-	0	0	0	0
chr9	57389070	57393070	NR_040729	4930430J02Rik	+	0	0	0	0
chr9	57437736	57441736	NM_001357912	Ppcdc	-	0	0	0	0
chr9	57437736	57441736	NM_001357913	Ppcdc	-	0	0	-1	0
chr9	57438114	57442114	NM_001357914	Ppcdc	-	0	0	0	0
chr9	57438114	57442114	NM_001357915	Ppcdc	-	0	0	0	0
chr9	57438114	57442114	NM_001357916	Ppcdc	-	0	0	0	0
chr9	57438114	57442114	NM_001357918	Ppcdc	-	0	0	0	0
chr9	57438114	57442114	NM_176831	Ppcdc	-	0	0	0	0
chr9	57438114	57442114	NR_152144	Ppcdc	-	0	0	-1	0
chr9	57438114	57442114	NR_152145	Ppcdc	-	0	0	0	0
chr9	57438114	57442114	NR_152146	Ppcdc	-	0	0	0	0
chr9	57466060	57470060	NM_001301634	Scamp5	-	0	0	0	0
chr9	57466060	57470060	NM_001301635	Scamp5	-	0	0	0	0
chr9	57466060	57470060	NM_020270	Scamp5	-	0	0	0	0
chr9	57502102	57506102	NM_133982	Rpp25	+	0	0	0	0
chr9	57519232	57523232	NM_007747	Cox5a	+	0	0	0	0
chr9	57535528	57539528	NM_001166364	Fam219b	+	0	1	0	0
chr9	57535528	57539528	NM_175273	Fam219b	+	0	0	0	0
chr9	57550752	57554752	NM_025837	Mpi	-	0	0	-1	0
chr9	57550752	57554752	NR_151692	Mpi	-	0	0	0	0
chr9	57558944	57562944	NM_001378928	Scamp2	+	-1	1	0	0
chr9	57558944	57562944	NM_022813	Scamp2	+	1	-1	-1	1
chr9	57587452	57591452	NM_027895	Ulk3	+	0	0	0	0
chr9	57604281	57608281	NM_146223	Cplx3	-	0	0	0	0
chr9	57618774	57622774	NM_199222	Lman1l	-	0	0	0	0
chr9	57643653	57647653	NM_007783	Csk	-	0	0	0	0
chr9	57651631	57655631	NM_001304761	Csk	-	0	0	0	0
chr9	57681655	57685655	NM_009993	Cyp1a2	-	0	0	0	0
chr9	57685928	57689928	NM_009992	Cyp1a1	+	0	0	0	0
chr9	57695613	57699613	NM_001136059	Cyp1a1	+	0	0	0	0
chr9	57706569	57710569	NM_153799	Edc3	+	0	0	0	0
chr9	57763114	57767114	NM_007713	Clk3	-	0	0	-1	0
chr9	57832234	57836234	NM_019689	Arid3b	-	0	0	0	0
chr9	57834779	57838779	NM_001379353	Arid3b	-	0	0	0	0
chr9	57908986	57912986	NM_001122873	Ubl7	+	-1	0	-1	0
chr9	57908986	57912986	NM_027086	Ubl7	+	1	-1	1	0
chr9	57938112	57942112	NM_011352	Sema7a	+	0	0	0	0
chr9	57996024	58000024	NM_001346787	Cyp11a1	+	0	0	0	0
chr9	58012952	58016952	NM_019779	Cyp11a1	+	0	0	0	0
chr9	58030274	58034274	NR_168941	Gm16130	+	0	0	0	0
chr9	58100225	58104225	NM_029212	Ccdc33	-	0	0	0	0
chr9	58100297	58104297	NM_001311085	Ccdc33	-	0	0	0	0
chr9	58116823	58120823	NM_001166282	Ccdc33	-	0	0	0	0
chr9	58127088	58131088	NM_001162475	Stra6	+	0	0	0	0
chr9	58127349	58131349	NM_009291	Stra6	+	0	0	0	0
chr9	58132075	58136075	NM_001162476	Stra6	+	0	0	0	0
chr9	58132665	58136665	NM_001162479	Stra6	+	0	0	0	0
chr9	58156554	58160554	NM_001195431	Islr	-	0	0	0	0
chr9	58157221	58161221	NM_012043	Islr	-	0	0	0	0
chr9	58199715	58203715	NM_001161535	Islr2	-	0	0	0	0
chr9	58199715	58203715	NM_001161537	Islr2	-	0	0	0	0
chr9	58199799	58203799	NM_001161540	Islr2	-	0	0	0	0
chr9	58200285	58204285	NM_001161536	Islr2	-	0	0	0	0
chr9	58200285	58204285	NM_177193	Islr2	-	0	0	0	0
chr9	58200344	58204344	NM_001161539	Islr2	-	0	0	0	0
chr9	58200534	58204534	NM_001161538	Islr2	-	0	0	0	0
chr9	58200897	58204897	NR_033522	1600029O15Rik	+	0	0	0	0
chr9	58202319	58206319	NM_001161541	Islr2	-	0	0	0	0
chr9	58219150	58223150	NR_105806	Mir6385	+	0	0	0	0
chr9	58247786	58251786	NM_001311088	Pml	-	0	0	0	0
chr9	58247786	58251786	NM_008884	Pml	-	0	0	0	0
chr9	58247786	58251786	NM_178087	Pml	-	0	0	0	0
chr9	58251164	58255164	NM_026942	Stoml1	+	0	0	0	0
chr9	58251164	58255164	NR_028146	Stoml1	+	0	0	0	0
chr9	58311212	58315212	NM_010729	Loxl1	-	0	0	0	0
chr9	58368455	58372455	NM_001357455	Tbc1d21	-	0	0	0	0
chr9	58368455	58372455	NM_028854	Tbc1d21	-	0	0	0	0
chr9	58368455	58372455	NR_151687	Tbc1d21	-	0	0	0	0
chr9	58368504	58372504	NR_040727	1700072B07Rik	+	0	0	0	0
chr9	58453173	58457173	NR_040736	4930461G14Rik	+	0	0	-1	-1
chr9	58486603	58490603	NM_176921	Insyn1	+	0	0	0	0
chr9	58538940	58542940	NM_133983	Cd276	-	0	0	0	0
chr9	58580240	58584240	NM_001293673	Nptn	+	0	0	0	0
chr9	58580240	58584240	NM_001357751	Nptn	+	0	0	0	0
chr9	58580240	58584240	NM_009145	Nptn	+	0	0	0	0
chr9	58580240	58584240	NR_151824	Nptn	+	1	0	0	1
chr9	58739559	58743559	NM_028598	Rec114	-	0	0	0	0
chr9	58820949	58824949	NM_001081192	Hcn4	+	0	0	0	0
chr9	59034441	59038441	NM_001042752	Neo1	-	0	0	0	0
chr9	59034441	59038441	NM_008684	Neo1	-	0	0	0	0
chr9	59289572	59293572	NM_001359282	Adpgk	+	0	0	0	0
chr9	59289572	59293572	NM_028121	Adpgk	+	0	0	0	0
chr9	59351508	59355508	NM_001359558	Bbs4	-	0	0	0	0
chr9	59351508	59355508	NM_175325	Bbs4	-	1	0	0	0
chr9	59351508	59355508	NR_153195	Bbs4	-	0	0	0	0
chr9	59479741	59483741	NR_045640	Gm20199	-	0	0	0	0
chr9	59484374	59488374	NM_019927	Arih1	-	0	0	0	0
chr9	59523501	59527501	NM_178388	Tmem202	-	0	0	0	0
chr9	59537540	59541540	NM_010421	Hexa	+	-1	0	0	0
chr9	59576337	59580337	NM_175235	Celf6	+	0	0	0	0
chr9	59587288	59591288	NM_001311092	Celf6	+	0	0	0	0
chr9	59587288	59591288	NM_001361099	Celf6	+	0	0	0	0
chr9	59615284	59619284	NM_001205239	Parp6	+	0	0	0	0
chr9	59615284	59619284	NM_029922	Parp6	+	0	0	0	0
chr9	59615284	59619284	NR_038074	Parp6	+	0	0	-1	0
chr9	59615284	59619284	NR_038075	Parp6	+	1	0	0	0
chr9	59654576	59658576	NM_001253883	Pkm	+	0	0	0	1
chr9	59654576	59658576	NM_001378866	Pkm	+	0	0	0	0
chr9	59654576	59658576	NM_001378868	Pkm	+	0	0	0	0
chr9	59654576	59658576	NM_011099	Pkm	+	0	0	0	1
chr9	59654576	59658576	NR_166145	Pkm	+	0	0	0	0
chr9	59654576	59658576	NR_166146	Pkm	+	-1	0	-1	-1
chr9	59655227	59659227	NM_001378867	Pkm	+	0	0	0	0
chr9	59655227	59659227	NM_001378869	Pkm	+	0	0	0	0
chr9	59655227	59659227	NM_001378870	Pkm	+	0	0	1	0
chr9	59655227	59659227	NM_001378871	Pkm	+	0	0	0	0
chr9	59655227	59659227	NM_001378872	Pkm	+	0	0	0	0
chr9	59662353	59666353	NR_165179	LOC115487221	-	0	0	0	0
chr9	59677833	59681833	NM_001379376	Gramd2	+	0	0	0	0
chr9	59677833	59681833	NM_001379377	Gramd2	+	0	0	0	0
chr9	59678154	59682154	NM_001379375	Gramd2	+	0	0	0	0
chr9	59705637	59709637	NM_001357686	Gramd2	+	0	0	0	0
chr9	59705764	59709764	NM_001033498	Gramd2	+	0	0	0	0
chr9	59748649	59752649	NM_001172068	Senp8	-	0	0	0	0
chr9	59748649	59752649	NM_001172069	Senp8	-	0	0	0	0
chr9	59748649	59752649	NM_001172070	Senp8	-	0	0	0	0
chr9	59748649	59752649	NM_001172071	Senp8	-	0	0	0	0
chr9	59748649	59752649	NM_027838	Senp8	-	0	0	0	0
chr9	59749174	59753174	NM_173018	Myo9a	+	0	0	0	0
chr9	59939038	59943038	NR_166694	Gm20275	-	0	0	0	0
chr9	59948079	59952079	NM_013708	Nr2e3	-	0	0	0	0
chr9	59949296	59953296	NR_168957	Gm7616	+	0	0	0	0
chr9	60139220	60143220	NM_172444	Thsd4	-	0	0	0	0
chr9	60509035	60513035	NM_001040426	Thsd4	-	0	0	0	0
chr9	60543882	60547882	NR_040463	9230112J17Rik	-	0	0	0	0
chr9	60543882	60547882	NR_040464	9230112J17Rik	-	0	0	0	0
chr9	60685534	60689534	NM_001146047	Lrrc49	-	0	0	0	0
chr9	60685534	60689534	NM_001311095	Lrrc49	-	0	0	0	0
chr9	60686134	60690134	NM_001146046	Lrrc49	-	0	0	0	0
chr9	60686134	60690134	NM_145616	Lrrc49	-	0	0	0	0
chr9	60711121	60715121	NM_026235	Larp6	+	0	0	0	0
chr9	60792442	60796442	NM_001357407	Uaca	+	0	0	0	0
chr9	60792442	60796442	NM_001357408	Uaca	+	0	0	0	0
chr9	60792442	60796442	NM_028283	Uaca	+	0	0	0	0
chr9	61015069	61019069	NR_040767	Gm5122	+	0	0	0	0
chr9	61103386	61107386	NR_105026	4933433G08Rik	-	0	0	0	0
chr9	61136515	61140515	NR_045705	I730028E13Rik	+	0	0	0	0
chr9	61291809	61295809	NR_045334	B930092H01Rik	-	0	0	0	0
chr9	61370366	61374366	NM_001083927	Tle3	+	-1	-1	0	-1
chr9	61370366	61374366	NM_001083928	Tle3	+	0	0	0	0
chr9	61370366	61374366	NM_009389	Tle3	+	0	0	0	0
chr9	61912510	61916510	NM_018853	Rplp1	-	0	0	0	0
chr9	61944799	61948799	NM_024245	Kif23	-	0	0	0	0
chr9	62024790	62028790	NM_028748	Paqr5	-	0	0	0	0
chr9	62120594	62124594	NR_039595	Mir5133	-	0	0	0	0
chr9	62120609	62124609	NM_001368304	Glce	-	0	0	0	0
chr9	62120609	62124609	NM_033320	Glce	-	0	0	0	0
chr9	62120609	62124609	NR_160774	Glce	-	0	0	0	0
chr9	62242100	62246100	NR_040769	A730043L09Rik	-	0	0	0	0
chr9	62280179	62284179	NM_025721	Spesp1	-	0	0	0	0
chr9	62339343	62343343	NM_009672	Anp32a	+	0	0	0	0
chr9	62342647	62346647	NM_001378702	Gm20346	-	0	0	0	0
chr9	62535044	62539044	NM_175484	Coro2b	-	0	0	0	0
chr9	62675855	62679855	NM_176922	Itga11	+	0	0	0	0
chr9	62809648	62813648	NM_010193	Fem1b	-	0	0	0	0
chr9	62836785	62840785	NM_001033175	Cln6	+	0	0	1	1
chr9	62856104	62860104	NM_001102468	Calml4	+	0	0	0	0
chr9	62856104	62860104	NM_138304	Calml4	+	0	0	0	0
chr9	62860024	62864024	NR_003965	Gm10653	-	0	0	0	0
chr9	62978879	62982879	NM_019663	Pias1	-	0	0	-1	0
chr9	63144980	63148980	NM_172446	Skor1	-	0	0	0	0
chr9	63145011	63149011	NM_001163755	Skor1	-	0	0	0	0
chr9	63145011	63149011	NM_001163757	Skor1	-	0	0	0	0
chr9	63146961	63150961	NM_001163758	Skor1	-	0	0	0	0
chr9	63375902	63379902	NM_001364492	Map2k5	-	0	0	0	0
chr9	63375902	63379902	NM_001364493	Map2k5	-	0	0	0	0
chr9	63375902	63379902	NM_001364494	Map2k5	-	0	0	0	0
chr9	63375902	63379902	NM_011840	Map2k5	-	0	0	0	1
chr9	63397244	63401244	NM_027090	2300009A05Rik	-	0	0	0	0
chr9	63600493	63604493	NM_001311098	Iqch	-	0	0	0	0
chr9	63600493	63604493	NM_030068	Iqch	-	0	0	0	0
chr9	63600646	63604646	NM_001357323	Aagab	+	0	0	0	0
chr9	63600646	63604646	NM_025857	Aagab	+	0	0	0	0
chr9	63600646	63604646	NR_151671	Aagab	+	0	0	0	0
chr9	63755994	63759994	NM_016769	Smad3	-	0	1	0	0
chr9	64020059	64024059	NM_008542	Smad6	-	0	0	0	0
chr9	64039465	64043465	NR_040726	1700055C04Rik	-	0	0	0	0
chr9	64047829	64051829	NR_040713	1110036E04Rik	+	0	0	0	0
chr9	64078761	64082761	NR_040743	Scarletltr	+	0	0	0	0
chr9	64115147	64119147	NM_145835	Lctl	+	-1	0	-1	0
chr9	64170931	64174931	NM_026507	Zwilch	-	0	0	0	0
chr9	64171387	64175387	NM_024212	Rpl4	+	0	0	0	0
chr9	64173432	64177432	NR_028548	Snord16a	+	-1	0	0	0
chr9	64177297	64181297	NM_183316	Snapc5	+	0	0	0	0
chr9	64233201	64237201	NM_033607	Uchl4	+	0	0	0	0
chr9	64251605	64255605	NM_008927	Map2k1	-	0	0	0	0
chr9	64279585	64283585	NM_001324556	Tipin	+	0	0	1	0
chr9	64279585	64283585	NM_001324557	Tipin	+	0	0	0	-1
chr9	64279585	64283585	NM_001324558	Tipin	+	0	0	0	0
chr9	64279585	64283585	NM_025372	Tipin	+	0	1	0	1
chr9	64279585	64283585	NR_136926	Tipin	+	0	-1	1	-1
chr9	64338457	64342457	NM_172519	Dis3l	-	0	0	0	0
chr9	64338773	64342773	NM_001177784	Dis3l	-	0	0	0	0
chr9	64339257	64343257	NM_001001295	Dis3l	-	-1	0	1	1
chr9	64383626	64387626	NM_001134399	Megf11	+	0	0	0	0
chr9	64383626	64387626	NM_172522	Megf11	+	0	0	0	0
chr9	64735756	64739756	NM_017382	Rab11a	-	0	0	0	0
chr9	64809011	64813011	NM_001162917	Dennd4a	+	0	0	0	0
chr9	64949620	64953620	NM_144813	Slc24a1	-	0	0	0	0
chr9	64958832	64962832	NM_001077631	Ints14	+	0	0	0	0
chr9	64958930	64962930	NM_175153	Ints14	+	1	0	0	0
chr9	65019717	65023717	NM_021345	Hacd3	-	0	0	0	0
chr9	65030458	65034458	NM_028906	Dpp8	+	0	0	0	0
chr9	65099486	65103486	NM_001290315	Igdcc4	+	0	0	0	0
chr9	65099486	65103486	NM_020043	Igdcc4	+	0	0	0	0
chr9	65139154	65143154	NM_001357257	Igdcc3	+	-1	0	0	0
chr9	65139154	65143154	NM_008988	Igdcc3	+	0	0	0	0
chr9	65212690	65216690	NM_177460	Parp16	+	0	0	0	0
chr9	65263180	65267180	NM_001364527	Cilp	+	0	0	0	0
chr9	65263180	65267180	NM_173385	Cilp	+	0	0	0	0
chr9	65292260	65296260	NM_001044389	Clpx	+	0	0	0	-1
chr9	65292260	65296260	NM_011802	Clpx	+	0	0	0	0
chr9	65344068	65348068	NM_016688	Pdcd7	+	0	0	1	0
chr9	65359029	65363029	NM_001111145	Ubap1l	+	0	0	0	0
chr9	65359029	65363029	NM_001373909	Ubap1l	+	0	0	0	0
chr9	65389652	65393652	NM_028974	Kbtbd13	-	0	1	0	-1
chr9	65396488	65400488	NM_001033158	Rasl12	+	0	0	0	0
chr9	65396488	65400488	NM_001162923	Rasl12	+	0	0	0	0
chr9	65420773	65424773	NM_178933	Slc51b	-	0	0	0	0
chr9	65433782	65437782	NM_027134	Mtfmt	+	0	0	0	0
chr9	65458937	65462937	NM_138584	Spg21	+	0	0	0	0
chr9	65460701	65464701	NM_001357813	Spg21	+	0	0	0	1
chr9	65518219	65522219	NM_001370871	Ankdd1a	-	0	0	0	0
chr9	65578087	65582087	NM_153119	Plekho2	-	0	0	0	0
chr9	65585160	65589160	NR_151702	Pif1	+	0	0	0	0
chr9	65585174	65589174	NM_001357526	Pif1	+	0	0	0	0
chr9	65585174	65589174	NM_001357527	Pif1	+	0	0	0	0
chr9	65585174	65589174	NM_172453	Pif1	+	0	0	0	0
chr9	65628582	65632582	NM_028030	Rbpms2	+	0	0	0	0
chr9	65674548	65678548	NM_001301307	Oaz2	+	0	0	-1	-1
chr9	65674548	65678548	NM_010952	Oaz2	+	0	0	0	0
chr9	65825564	65829564	NM_172536	Zfp609	-	0	0	0	0
chr9	65883173	65887173	NM_001170907	Trip4	-	0	0	0	0
chr9	65888323	65892323	NM_026515	Pclaf	+	0	0	0	0
chr9	65906794	65910794	NM_001357872	Trip4	-	0	0	0	0
chr9	65906794	65910794	NM_019797	Trip4	-	0	0	0	0
chr9	65907010	65911010	NM_173185	Csnk1g1	+	0	0	0	0
chr9	66058169	66062169	NM_011149	Ppib	+	0	0	0	0
chr9	66067731	66071731	NM_001025612	Snx22	-	0	0	0	0
chr9	66067759	66071759	NM_001379335	Snx22	-	0	0	0	0
chr9	66067759	66071759	NM_001379336	Snx22	-	0	0	0	0
chr9	66122886	66126886	NM_019727	Snx1	-	0	0	0	0
chr9	66124611	66128611	NM_001359210	Ciao2a	+	0	1	1	0
chr9	66124611	66128611	NM_026635	Ciao2a	+	0	0	0	0
chr9	66156226	66160226	NM_010019	Dapk2	+	0	0	0	0
chr9	66348450	66352450	NM_145617	Herc1	+	0	0	0	0
chr9	66512593	66516593	NM_175206	Fbxl22	-	0	0	0	0
chr9	66591115	66595115	NM_001302116	Usp3	-	-1	0	0	0
chr9	66591115	66595115	NM_001302122	Usp3	-	0	0	0	0
chr9	66591115	66595115	NM_144937	Usp3	-	0	0	0	0
chr9	66711686	66715686	NM_001306148	Car12	+	0	0	0	0
chr9	66711686	66715686	NM_178396	Car12	+	0	0	0	0
chr9	66793423	66797423	NM_177583	Aph1b	-	0	0	0	0
chr9	66832706	66836706	NM_026674	Aph1c	-	0	0	0	0
chr9	66917705	66921705	NM_173413	Rab8b	-	0	0	0	0
chr9	66944086	66948086	NM_001311101	Rps27l	+	0	0	0	0
chr9	66944086	66948086	NM_026467	Rps27l	+	0	0	0	0
chr9	66944086	66948086	NR_154464	Rps27l	+	0	0	0	0
chr9	66944413	66948413	NM_001361106	Rps27l	+	0	0	0	0
chr9	66973484	66977484	NM_030717	Lactb	-	0	0	1	0
chr9	67041871	67045871	NM_001164252	Tpm1	-	0	0	1	1
chr9	67041871	67045871	NM_001164253	Tpm1	-	0	0	0	0
chr9	67041871	67045871	NM_001164254	Tpm1	-	0	0	1	0
chr9	67041871	67045871	NM_001164256	Tpm1	-	0	0	0	0
chr9	67047213	67051213	NM_001164248	Tpm1	-	-1	-1	0	1
chr9	67047213	67051213	NM_001164249	Tpm1	-	0	0	0	0
chr9	67047213	67051213	NM_001164250	Tpm1	-	0	1	0	1
chr9	67047213	67051213	NM_001164251	Tpm1	-	0	1	0	0
chr9	67047213	67051213	NM_001164255	Tpm1	-	0	0	0	0
chr9	67047213	67051213	NM_024427	Tpm1	-	0	1	0	1
chr9	67100300	67104300	NR_153957	Gm10646	+	0	0	0	0
chr9	67131561	67135561	NR_045748	Gm19299	+	0	0	0	0
chr9	67234726	67238726	NR_029576	Mir190a	-	0	0	0	0
chr9	67557703	67561703	NM_001081242	Tln2	-	0	0	0	0
chr9	67725780	67729780	NR_106100	Mir7241	-	0	0	0	0
chr9	67727577	67731577	NR_106101	Mir7242	-	0	0	0	0
chr9	67757437	67761437	NM_001081314	C2cd4b	+	0	0	0	0
chr9	67758230	67762230	NR_153961	M5C1000I18Rik	-	0	0	0	0
chr9	67830330	67834330	NM_001163143	C2cd4a	-	0	0	0	0
chr9	67838351	67842351	NM_177184	Vps13c	+	0	0	0	0
chr9	68023714	68027714	NR_045745	Gm20745	-	0	0	0	0
chr9	68518200	68522200	NR_040737	4930502A04Rik	-	0	0	0	0
chr9	68651786	68655786	NM_001289917	Rora	+	0	0	0	0
chr9	68651786	68655786	NM_013646	Rora	+	0	0	0	0
chr9	68763346	68767346	NR_033299	9530091C08Rik	+	0	0	0	0
chr9	69287841	69291841	NM_001289916	Rora	+	0	0	0	0
chr9	69362247	69366247	NR_136934	Gm15511	-	0	0	0	0
chr9	69395998	69399998	NM_145618	Ice2	+	0	0	0	0
chr9	69451683	69455683	NM_007585	Anxa2	+	0	-1	0	0
chr9	69454944	69458944	NR_037296	Mir3109	+	0	0	0	0
chr9	69758940	69762940	NM_022378	Foxb1	-	0	0	0	0
chr9	69759146	69763146	NR_040765	B230323A14Rik	+	0	0	0	0
chr9	69987466	69991466	NM_001008238	Bnip2	+	1	0	0	0
chr9	69987466	69991466	NM_016787	Bnip2	+	0	0	0	1
chr9	69987504	69991504	NM_001374750	Bnip2	+	0	0	0	0
chr9	70010548	70014548	NM_001039519	Gtf2a2	+	0	0	0	0
chr9	70010548	70014548	NM_001282083	Gtf2a2	+	-1	0	0	0
chr9	70010548	70014548	NM_001282084	Gtf2a2	+	1	0	-1	0
chr9	70010548	70014548	NR_104093	Gtf2a2	+	1	0	1	-1
chr9	70036088	70040088	NM_028087	Gcnt3	-	0	0	0	0
chr9	70139557	70143557	NM_029784	Fam81a	-	0	0	0	0
chr9	70205350	70209350	NM_181072	Myo1e	+	0	0	0	0
chr9	70403753	70407753	NR_049200	Mir5626	-	0	0	0	0
chr9	70419554	70423554	NM_007630	Ccnb2	-	0	0	0	0
chr9	70501378	70505378	NM_001357494	Rnf111	-	1	0	0	0
chr9	70501775	70505775	NM_001374753	Rnf111	-	0	0	0	0
chr9	70501775	70505775	NM_033604	Rnf111	-	0	0	0	0
chr9	70540715	70544715	NM_001357911	Sltm	+	0	0	0	0
chr9	70540715	70544715	NM_025690	Sltm	+	0	0	0	0
chr9	70540715	70544715	NM_026337	Sltm	+	-1	-1	0	0
chr9	70540715	70544715	NR_152142	Sltm	+	1	0	0	0
chr9	70655147	70659147	NM_001374686	Mindy2	-	0	0	0	0
chr9	70655174	70659174	NM_172772	Mindy2	-	0	0	0	0
chr9	70676982	70680982	NM_007399	Adam10	+	0	0	0	0
chr9	70932808	70936808	NM_008280	Lipc	-	0	0	0	0
chr9	70950221	70954221	NM_001324472	Lipc	-	0	0	0	0
chr9	70950221	70954221	NM_001324473	Lipc	-	0	0	0	0
chr9	71067150	71071150	NR_168672	Gm46120	+	0	0	0	0
chr9	71160633	71164633	NM_001271843	Aqp9	-	0	0	0	0
chr9	71161289	71165289	NM_022026	Aqp9	-	1	0	0	0
chr9	71161289	71165289	NR_073483	Aqp9	-	0	0	1	0
chr9	71166776	71170776	NR_110517	Gm32511	+	0	0	0	0
chr9	71213241	71217241	NR_110519	Gm3458	-	0	0	0	0
chr9	71213386	71217386	NR_110518	Gm3458	-	0	0	0	0
chr9	71213789	71217789	NM_009022	Aldh1a2	+	0	0	0	0
chr9	71482958	71486958	NM_001164793	Polr2m	-	0	0	1	1
chr9	71483983	71487983	NM_178602	Polr2m	-	0	0	0	0
chr9	71590360	71594360	NM_001033208	Myzap	-	0	0	0	0
chr9	71769602	71773602	NM_001304362	Cgnl1	-	0	0	0	0
chr9	71769602	71773602	NM_026599	Cgnl1	-	0	0	0	0
chr9	71894096	71898096	NM_001253863	Tcf12	-	0	0	0	0
chr9	71894096	71898096	NM_001253864	Tcf12	-	0	0	0	0
chr9	72109201	72113201	NM_001253862	Tcf12	-	-1	0	0	0
chr9	72109819	72113819	NM_001253865	Tcf12	-	0	0	0	0
chr9	72109819	72113819	NM_011544	Tcf12	-	0	1	1	1
chr9	72272888	72276888	NM_001311105	Zfp280d	+	0	1	1	0
chr9	72272888	72276888	NM_146224	Zfp280d	+	1	0	0	0
chr9	72407867	72411867	NR_152222	BC065403	-	0	0	0	0
chr9	72436529	72440529	NM_008613	Mns1	+	0	0	0	0
chr9	72489959	72493959	NM_009359	Tex9	-	0	0	0	0
